GEN UID,Bus ID,Unit Group,Unit Type,Fuel,PMin MW,PMax MW,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Fuel Price $/MMBTU,Fixed Cost($/hr),Output_pct_0,Output_pct_1,Output_pct_2,HR_avg_0,HR_incr_1,HR_incr_2
EIA_2693_9,390,H_2693,Hydro,Hydro,0.0,187.3,0,0,37.46,0,0,0,0,0,0,0.0,93.65,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_17,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_18,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_19,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_20,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_21,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_22,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_23,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_24,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_25,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_27,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_28,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_29,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_30,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_31,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2694_32,448,H_2694,Hydro,Hydro,0.0,53.5,0,0,10.7,0,0,0,0,0,0,0.0,26.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2695_10,431,G_2695,Gas,Gas,0.96,3.2,2,2,0.16,4,2,1,30,15,8,3.5,1.6,0.0,0.3,1.0,0.0,35.0,35.0
EIA_2695_11,431,G_2695,Gas,Gas,1.56,5.2,2,2,0.26,4,2,1,30,15,8,3.5,2.6,0.0,0.3,1.0,0.0,35.0,35.0
EIA_2695_12,431,G_2695,Gas,Gas,1.65,5.5,2,2,0.28,4,2,1,30,15,8,3.5,2.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_2695_13,431,G_2695,Gas,Gas,1.65,5.5,2,2,0.28,4,2,1,30,15,8,3.5,2.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_2695_14,431,G_2695,Gas,Gas,1.86,6.2,2,2,0.31,4,2,1,30,15,8,3.5,3.1,0.0,0.3,1.0,0.0,35.0,35.0
EIA_2695_9,431,G_2695,Gas,Gas,0.96,3.2,2,2,0.16,4,2,1,30,15,8,3.5,1.6,0.0,0.3,1.0,0.0,35.0,35.0
EIA_2700_1,93,H_2700,Hydro,Hydro,0.0,2.1,0,0,0.42,0,0,0,0,0,0,0.0,1.05,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2700_2,93,H_2700,Hydro,Hydro,0.0,2.1,0,0,0.42,0,0,0,0,0,0,0.0,1.05,0.0,0.0,1.0,0.0,5.0,5.0
EIA_2700_3,93,H_2700,Hydro,Hydro,0.0,2.1,0,0,0.42,0,0,0,0,0,0,0.0,1.05,0.0,0.0,1.0,0.0,5.0,5.0
EIA_6110_1,226,N_6110,Nuclear,Nuclear,748.17,831.3,24,24,1.66,48,24,12,500,250,125,0.7,415.65,0.0,0.9,1.0,0.0,6.0,6.0
EIA_6122_1,253,N_6122,Nuclear,Nuclear,522.27,580.3,24,24,1.16,48,24,12,500,250,125,0.7,290.15,0.0,0.9,1.0,0.0,6.0,6.0
EIA_6456_1,347,H_6456,Hydro,Hydro,0.0,1.3,0,0,0.26,0,0,0,0,0,0,0.0,0.65,0.0,0.0,1.0,0.0,5.0,5.0
EIA_6456_2,347,H_6456,Hydro,Hydro,0.0,0.6,0,0,0.12,0,0,0,0,0,0,0.0,0.3,0.0,0.0,1.0,0.0,5.0,5.0
EIA_6486_1,142,H_6486,Hydro,Hydro,0.0,1.0,0,0,0.2,0,0,0,0,0,0,0.0,0.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_6486_2,142,H_6486,Hydro,Hydro,0.0,1.2,0,0,0.24,0,0,0,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_6486_3,142,H_6486,Hydro,Hydro,0.0,3.8,0,0,0.76,0,0,0,0,0,0,0.0,1.9,0.0,0.0,1.0,0.0,5.0,5.0
EIA_6526_2,546,H_6526,Hydro,Hydro,0.0,1.3,0,0,0.26,0,0,0,0,0,0,0.0,0.65,0.0,0.0,1.0,0.0,5.0,5.0
EIA_6527_1,117,H_6527,Hydro,Hydro,0.0,10.2,0,0,2.04,0,0,0,0,0,0,0.0,5.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_6527_2,117,H_6527,Hydro,Hydro,0.0,10.4,0,0,2.08,0,0,0,0,0,0,0.0,5.2,0.0,0.0,1.0,0.0,5.0,5.0
EIA_7146_02,436,O_7146,Oil,Oil,15.38,76.9,1,1,7.69,2,1,0,10,5,2,12.0,38.45,0.0,0.2,1.0,0.0,80.0,80.0
EIA_7146_03,436,O_7146,Oil,Oil,16.34,81.7,1,1,8.17,2,1,0,10,5,2,12.0,40.85,0.0,0.2,1.0,0.0,80.0,80.0
EIA_7146_1,436,O_7146,Oil,Oil,16.4,82.0,1,1,8.2,2,1,0,10,5,2,12.0,41.0,0.0,0.2,1.0,0.0,80.0,80.0
EIA_7314_NA1,438,G_7314,Gas,Gas,40.65,135.5,2,2,6.78,4,2,1,30,15,8,3.5,67.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7583_1,36,H_7583,Hydro,Hydro,0.0,0.7,0,0,0.14,0,0,0,0,0,0,0.0,0.35,0.0,0.0,1.0,0.0,5.0,5.0
EIA_7583_2,36,H_7583,Hydro,Hydro,0.0,0.1,0,0,0.02,0,0,0,0,0,0,0.0,0.05,0.0,0.0,1.0,0.0,5.0,5.0
EIA_7784_1,670,G_7784,Gas,Gas,12.0,40.0,2,2,2.0,4,2,1,30,15,8,3.5,20.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7784_2,670,G_7784,Gas,Gas,6.0,20.0,2,2,1.0,4,2,1,30,15,8,3.5,10.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7869_GT4,443,G_7869,Gas,Gas,12.78,42.6,2,2,2.13,4,2,1,30,15,8,3.5,21.3,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7869_GT5,443,G_7869,Gas,Gas,12.75,42.5,2,2,2.12,4,2,1,30,15,8,3.5,21.25,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7909_VG02,397,G_7909,Gas,Gas,12.0,40.0,2,2,2.0,4,2,1,30,15,8,3.5,20.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7909_VG03,397,G_7909,Gas,Gas,11.97,39.9,2,2,2.0,4,2,1,30,15,8,3.5,19.95,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7910_1,126,G_7910,Gas,Gas,12.0,40.0,2,2,2.0,4,2,1,30,15,8,3.5,20.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7910_2,126,G_7910,Gas,Gas,11.97,39.9,2,2,2.0,4,2,1,30,15,8,3.5,19.95,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7912_1,438,G_7912,Gas,Gas,13.65,45.5,2,2,2.27,4,2,1,30,15,8,3.5,22.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7913_HG01,127,G_7913,Gas,Gas,11.97,39.9,2,2,2.0,4,2,1,30,15,8,3.5,19.95,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7913_HG02,127,G_7913,Gas,Gas,12.0,40.0,2,2,2.0,4,2,1,30,15,8,3.5,20.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7914_HR01,127,G_7914,Gas,Gas,11.97,39.9,2,2,2.0,4,2,1,30,15,8,3.5,19.95,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7914_HR02,127,G_7914,Gas,Gas,12.0,40.0,2,2,2.0,4,2,1,30,15,8,3.5,20.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_7915_N01,126,G_7915,Gas,Gas,13.74,45.8,2,2,2.29,4,2,1,30,15,8,3.5,22.9,0.0,0.3,1.0,0.0,35.0,35.0
EIA_8006_1,643,G_8006,Gas,Gas,184.44,614.8,2,2,30.74,4,2,1,30,15,8,3.5,307.4,0.0,0.3,1.0,0.0,35.0,35.0
EIA_8006_2,643,G_8006,Gas,Gas,182.31,607.7,2,2,30.39,4,2,1,30,15,8,3.5,303.85,0.0,0.3,1.0,0.0,35.0,35.0
EIA_8007_1,438,O_8007,Oil,Oil,11.1,55.5,1,1,5.55,2,1,0,10,5,2,12.0,27.75,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8007_10,438,O_8007,Oil,Oil,10.82,54.1,1,1,5.41,2,1,0,10,5,2,12.0,27.05,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8007_2,438,O_8007,Oil,Oil,11.12,55.6,1,1,5.56,2,1,0,10,5,2,12.0,27.8,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8007_3,438,O_8007,Oil,Oil,10.2,51.0,1,1,5.1,2,1,0,10,5,2,12.0,25.5,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8007_4,438,O_8007,Oil,Oil,10.48,52.4,1,1,5.24,2,1,0,10,5,2,12.0,26.2,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8007_5,438,O_8007,Oil,Oil,10.68,53.4,1,1,5.34,2,1,0,10,5,2,12.0,26.7,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8007_6,438,O_8007,Oil,Oil,10.08,50.4,1,1,5.04,2,1,0,10,5,2,12.0,25.2,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8007_7,438,O_8007,Oil,Oil,9.84,49.2,1,1,4.92,2,1,0,10,5,2,12.0,24.6,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8007_8,438,O_8007,Oil,Oil,11.08,55.4,1,1,5.54,2,1,0,10,5,2,12.0,27.7,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8007_9,438,O_8007,Oil,Oil,11.06,55.3,1,1,5.53,2,1,0,10,5,2,12.0,27.65,0.0,0.2,1.0,0.0,80.0,80.0
EIA_8053_N01,130,G_8053,Gas,Gas,13.53,45.1,2,2,2.26,4,2,1,30,15,8,3.5,22.55,0.0,0.3,1.0,0.0,35.0,35.0
EIA_8906_1,723,G_8906,Gas,Gas,4.71,15.7,2,2,0.79,4,2,1,30,15,8,3.5,7.85,0.0,0.3,1.0,0.0,35.0,35.0
EIA_8906_2,723,G_8906,Gas,Gas,53.1,177.0,2,2,8.85,4,2,1,30,15,8,3.5,88.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_8906_3,723,G_8906,Gas,Gas,110.97,369.9,2,2,18.5,4,2,1,30,15,8,3.5,184.95,0.0,0.3,1.0,0.0,35.0,35.0
EIA_8906_ST5,723,G_8906,Gas,Gas,112.89,376.3,2,2,18.82,4,2,1,30,15,8,3.5,188.15,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10025_17TG,301,G_10025,Gas,Gas,4.5,15.0,2,2,0.75,4,2,1,30,15,8,3.5,7.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10025_41TG,301,G_10025,Gas,Gas,7.68,25.6,2,2,1.28,4,2,1,30,15,8,3.5,12.8,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10025_42TG,301,G_10025,Gas,Gas,7.68,25.6,2,2,1.28,4,2,1,30,15,8,3.5,12.8,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10025_43TG,301,G_10025,Gas,Gas,7.68,25.6,2,2,1.28,4,2,1,30,15,8,3.5,12.8,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10025_44TG,301,G_10025,Gas,Gas,7.68,25.6,2,2,1.28,4,2,1,30,15,8,3.5,12.8,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10025_75TG,301,G_10025,Gas,Gas,0.66,2.2,2,2,0.11,4,2,1,30,15,8,3.5,1.1,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10025_KPR1,301,H_10025,Hydro,Hydro,0.0,0.4,0,0,0.08,0,0,0,0,0,0,0.0,0.2,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10116_05,502,H_10116,Hydro,Hydro,0.0,1.8,0,0,0.36,0,0,0,0,0,0,0.0,0.9,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10124_HY2,501,H_10124,Hydro,Hydro,0.0,0.3,0,0,0.06,0,0,0,0,0,0,0.0,0.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10190_GEN1,166,G_10190,Gas,Gas,20.31,67.7,2,2,3.39,4,2,1,30,15,8,3.5,33.85,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10190_GEN2,166,G_10190,Gas,Gas,7.5,25.0,2,2,1.25,4,2,1,30,15,8,3.5,12.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10196_GEN1,536,H_10196,Hydro,Hydro,0.0,12.1,0,0,2.42,0,0,0,0,0,0,0.0,6.05,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10197_GEN1,161,H_10197,Hydro,Hydro,0.0,3.2,0,0,0.64,0,0,0,0,0,0,0.0,1.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10214_GEN1,142,H_10214,Hydro,Hydro,0.0,3.0,0,0,0.6,0,0,0,0,0,0,0.0,1.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10214_GEN2,142,H_10214,Hydro,Hydro,0.0,3.0,0,0,0.6,0,0,0,0,0,0,0.0,1.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10214_GEN3,142,H_10214,Hydro,Hydro,0.0,0.3,0,0,0.06,0,0,0,0,0,0,0.0,0.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10218_HY1,700,H_10218,Hydro,Hydro,0.0,2.9,0,0,0.58,0,0,0,0,0,0,0.0,1.45,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10219_HY1,364,H_10219,Hydro,Hydro,0.0,1.1,0,0,0.22,0,0,0,0,0,0,0.0,0.55,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10219_HY2,364,H_10219,Hydro,Hydro,0.0,1.1,0,0,0.22,0,0,0,0,0,0,0.0,0.55,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10220_HY1,394,H_10220,Hydro,Hydro,0.0,3.0,0,0,0.6,0,0,0,0,0,0,0.0,1.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10221_GEN1,330,H_10221,Hydro,Hydro,0.0,5.7,0,0,1.14,0,0,0,0,0,0,0.0,2.85,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10221_GEN2,330,H_10221,Hydro,Hydro,0.0,5.7,0,0,1.14,0,0,0,0,0,0,0.0,2.85,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10237_GEN1,24,H_10237,Hydro,Hydro,0.0,1.7,0,0,0.34,0,0,0,0,0,0,0.0,0.85,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10238_GEN1,82,H_10238,Hydro,Hydro,0.0,5.2,0,0,1.04,0,0,0,0,0,0,0.0,2.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10286_1,525,H_10286,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10286_2,525,H_10286,Hydro,Hydro,0.0,1.1,0,0,0.22,0,0,0,0,0,0,0.0,0.55,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10305_GEN1,98,B_10305,Biomass,Biomass,2.16,7.2,4,4,0.14,6,3,1,40,20,10,3.0,3.6,0.0,0.3,1.0,0.0,40.0,40.0
EIA_10467_1,330,H_10467,Hydro,Hydro,0.0,3.3,0,0,0.66,0,0,0,0,0,0,0.0,1.65,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10490_1G,570,H_10490,Hydro,Hydro,0.0,1.5,0,0,0.3,0,0,0,0,0,0,0.0,0.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10503_GEN1,343,B_10503,Biomass,Biomass,3.45,11.5,4,4,0.23,6,3,1,40,20,10,3.0,5.75,0.0,0.3,1.0,0.0,40.0,40.0
EIA_10511_GEN6,343,B_10511,Biomass,Biomass,6.9,23.0,4,4,0.46,6,3,1,40,20,10,3.0,11.5,0.0,0.3,1.0,0.0,40.0,40.0
EIA_10521_3A,413,G_10521,Gas,Gas,0.45,1.5,2,2,0.08,4,2,1,30,15,8,3.5,0.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10521_GEN1,413,G_10521,Gas,Gas,2.49,8.3,2,2,0.42,4,2,1,30,15,8,3.5,4.15,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10521_GEN2,413,G_10521,Gas,Gas,2.49,8.3,2,2,0.42,4,2,1,30,15,8,3.5,4.15,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10521_GEN3,413,G_10521,Gas,Gas,0.66,2.2,2,2,0.11,4,2,1,30,15,8,3.5,1.1,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10521_TG4,413,G_10521,Gas,Gas,0.42,1.4,2,2,0.07,4,2,1,30,15,8,3.5,0.7,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10530_1,337,H_10530,Hydro,Hydro,0.0,0.9,0,0,0.18,0,0,0,0,0,0,0.0,0.45,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10530_2,337,H_10530,Hydro,Hydro,0.0,0.9,0,0,0.18,0,0,0,0,0,0,0.0,0.45,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10530_3,337,H_10530,Hydro,Hydro,0.0,1.0,0,0,0.2,0,0,0,0,0,0,0.0,0.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10530_4,337,H_10530,Hydro,Hydro,0.0,0.9,0,0,0.18,0,0,0,0,0,0,0.0,0.45,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10530_5,337,H_10530,Hydro,Hydro,0.0,1.0,0,0,0.2,0,0,0,0,0,0,0.0,0.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10531_1,93,H_10531,Hydro,Hydro,0.0,4.3,0,0,0.86,0,0,0,0,0,0,0.0,2.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10531_2,93,H_10531,Hydro,Hydro,0.0,4.3,0,0,0.86,0,0,0,0,0,0,0.0,2.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10538_GEN1,573,H_10538,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10538_GEN2,573,H_10538,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10538_GEN3,573,H_10538,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10538_GEN4,573,H_10538,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10538_GEN5,573,H_10538,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10538_GEN6,573,H_10538,Hydro,Hydro,0.0,1.2,0,0,0.24,0,0,0,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10538_GEN7,573,H_10538,Hydro,Hydro,0.0,1.2,0,0,0.24,0,0,0,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10539_GEN1,161,H_10539,Hydro,Hydro,0.0,1.0,0,0,0.2,0,0,0,0,0,0,0.0,0.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10539_GEN2,161,H_10539,Hydro,Hydro,0.0,0.3,0,0,0.06,0,0,0,0,0,0,0.0,0.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10540_GEN1,93,H_10540,Hydro,Hydro,0.0,0.4,0,0,0.08,0,0,0,0,0,0,0.0,0.2,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10540_GEN2,93,H_10540,Hydro,Hydro,0.0,0.4,0,0,0.08,0,0,0,0,0,0,0.0,0.2,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10540_GEN3,93,H_10540,Hydro,Hydro,0.0,0.4,0,0,0.08,0,0,0,0,0,0,0.0,0.2,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10544_GEN1,36,H_10544,Hydro,Hydro,0.0,0.8,0,0,0.16,0,0,0,0,0,0,0.0,0.4,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10544_GEN2,36,H_10544,Hydro,Hydro,0.0,0.6,0,0,0.12,0,0,0,0,0,0,0.0,0.3,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10545_GEN1,530,H_10545,Hydro,Hydro,0.0,1.4,0,0,0.28,0,0,0,0,0,0,0.0,0.7,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10545_GEN2,530,H_10545,Hydro,Hydro,0.0,1.4,0,0,0.28,0,0,0,0,0,0,0.0,0.7,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10545_GEN3,530,H_10545,Hydro,Hydro,0.0,0.3,0,0,0.06,0,0,0,0,0,0,0.0,0.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10547_GEN1,21,H_10547,Hydro,Hydro,0.0,1.1,0,0,0.22,0,0,0,0,0,0,0.0,0.55,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10547_GEN2,21,H_10547,Hydro,Hydro,0.0,3.3,0,0,0.66,0,0,0,0,0,0,0.0,1.65,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10547_GEN3,21,H_10547,Hydro,Hydro,0.0,3.3,0,0,0.66,0,0,0,0,0,0,0.0,1.65,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10617_GEN1,570,G_10617,Gas,Gas,14.25,47.5,2,2,2.38,4,2,1,30,15,8,3.5,23.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10617_GEN2,570,G_10617,Gas,Gas,9.18,30.6,2,2,1.53,4,2,1,30,15,8,3.5,15.3,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10620_GEN1,572,G_10620,Gas,Gas,12.03,40.1,2,2,2.01,4,2,1,30,15,8,3.5,20.05,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10620_GEN2,572,G_10620,Gas,Gas,6.3,21.0,2,2,1.05,4,2,1,30,15,8,3.5,10.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10621_GEN1,172,G_10621,Gas,Gas,16.32,54.4,2,2,2.72,4,2,1,30,15,8,3.5,27.2,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10621_GEN2,172,G_10621,Gas,Gas,8.64,28.8,2,2,1.44,4,2,1,30,15,8,3.5,14.4,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10642_GEN1,439,B_10642,Biomass,Biomass,21.54,71.8,4,4,1.44,6,3,1,40,20,10,3.0,35.9,0.0,0.3,1.0,0.0,40.0,40.0
EIA_10687_DE1,536,H_10687,Hydro,Hydro,0.0,1.5,0,0,0.3,0,0,0,0,0,0,0.0,0.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10687_RI1,536,H_10687,Hydro,Hydro,0.0,1.8,0,0,0.36,0,0,0,0,0,0,0.0,0.9,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10725_GEN1,616,G_10725,Gas,Gas,23.07,76.9,2,2,3.85,4,2,1,30,15,8,3.5,38.45,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10725_GEN3,616,G_10725,Gas,Gas,81.69,272.3,2,2,13.62,4,2,1,30,15,8,3.5,136.15,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10725_GEN4,616,G_10725,Gas,Gas,28.56,95.2,2,2,4.76,4,2,1,30,15,8,3.5,47.6,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10725_GEN5,616,G_10725,Gas,Gas,44.52,148.4,2,2,7.42,4,2,1,30,15,8,3.5,74.2,0.0,0.3,1.0,0.0,35.0,35.0
EIA_10752_GEN1,702,H_10752,Hydro,Hydro,0.0,3.6,0,0,0.72,0,0,0,0,0,0,0.0,1.8,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10753_GEN1,702,H_10753,Hydro,Hydro,0.0,4.9,0,0,0.98,0,0,0,0,0,0,0.0,2.45,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10817_GEN1,536,H_10817,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10817_GEN2,536,H_10817,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10848_GEN1,206,H_10848,Hydro,Hydro,0.0,1.1,0,0,0.22,0,0,0,0,0,0,0.0,0.55,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10848_GEN2,206,H_10848,Hydro,Hydro,0.0,0.8,0,0,0.16,0,0,0,0,0,0,0.0,0.4,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10848_GEN3,206,H_10848,Hydro,Hydro,0.0,0.4,0,0,0.08,0,0,0,0,0,0,0.0,0.2,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10853_1,364,H_10853,Hydro,Hydro,0.0,0.3,0,0,0.06,0,0,0,0,0,0,0.0,0.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10853_2,364,H_10853,Hydro,Hydro,0.0,0.3,0,0,0.06,0,0,0,0,0,0,0.0,0.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10872_1,530,H_10872,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_10902_GEN1,257,H_10902,Hydro,Hydro,0.0,1.6,0,0,0.32,0,0,0,0,0,0,0.0,0.8,0.0,0.0,1.0,0.0,5.0,5.0
