substation_id,lat,lng,mw_load,assigned_generators,total_assigned_gen_mw,substation_type,has_high_voltage_345kv,has_high_voltage_115kv
887,30.056142874460242,-95.14008081839917,81.982,,0.0,A,False,True
888,30.22924672993189,-97.71248845396497,98.664,,0.0,A,False,True
889,30.16289082784475,-97.72949230942814,137.376,,0.0,A,False,True
890,32.93190140417408,-96.86882732223745,137.228,,0.0,A,False,True
891,29.69406666111669,-96.55993355332282,13.934000000000001,,0.0,A,False,True
892,31.55775359341432,-94.5050484683504,31.28,,0.0,A,False,True
893,31.1157511658501,-97.3987392071909,131.44400000000002,,0.0,A,False,True
894,27.643875099836865,-97.2621542188907,61.300000000000004,,0.0,A,False,True
895,31.775339145656858,-106.45874494138307,135.524,,0.0,A,False,True
896,33.08851270191157,-97.0469721645105,103.58,,0.0,A,False,True
897,32.61378408093704,-97.07921281988773,98.694,,0.0,A,True,True
898,30.163085646708968,-97.82850136321514,115.678,,0.0,A,True,True
899,30.19774869995243,-95.49913963536903,109.316,,0.0,A,False,True
900,29.20180490048014,-98.80655961274553,22.91,,0.0,A,False,True
901,29.49183181003258,-98.5886587785071,125.232,,0.0,A,False,True
902,36.30302048,-101.01763,0.3,,0.0,A,False,True
903,33.87765233817093,-98.51613535411548,122.926,,0.0,A,False,True
904,29.732210854726553,-95.64712749548957,127.70400000000001,,0.0,A,True,True
905,30.412405226655803,-97.81762785805412,115.382,,0.0,A,False,True
906,30.212770423501578,-98.59866285410095,2.536,,0.0,A,False,True
907,31.426889206965985,-97.75188979367665,46.684,,0.0,A,True,True
908,30.181922121040724,-96.76287835633484,3.536,,0.0,A,False,True
909,29.470239812475196,-98.79868480969722,85.674,,0.0,A,False,True
910,27.62104405343956,-97.75445089253789,10.292,,0.0,A,False,True
911,30.081178083625385,-94.15460687268065,131.826,,0.0,A,False,True
912,33.66064738777174,-97.17817251745923,58.88,,0.0,A,False,True
913,26.194870397038827,-97.75055924490105,79.428,,0.0,A,False,True
914,30.210586796520573,-95.6496568343928,89.67,H7671;H7672;H7673;GEN1;GEN2;GEN3;H5941;H5942;H5943;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;H0991;H0992;H0993;H0201;H0202;H0203;GEN1;GEN2;GEN3;2,281.0,B,False,True
915,33.465378204692755,-101.95451535791773,115.412,,0.0,A,False,True
916,32.13978232799014,-99.79318237114673,3.244,,0.0,A,False,True
917,32.70766430120106,-95.83527643066603,12.822000000000001,,0.0,A,False,True
918,30.46678911801242,-94.81612660869565,0.322,,0.0,A,False,True
919,32.438486275270094,-94.67682098756845,54.056000000000004,,0.0,A,False,True
920,29.249534169014083,-95.30318876079055,8.804,,0.0,A,False,True
921,32.89757062508106,-96.83201392572455,120.282,,0.0,A,False,True
922,29.408381457597173,-97.5869333268551,1.1320000000000001,,0.0,A,False,True
923,32.993988738265614,-96.59653745045483,98.94,,0.0,A,False,True
924,33.651859551072725,-96.70083001451681,53.042,,0.0,A,False,True
925,32.39930792678152,-98.79634582850431,10.216000000000001,,0.0,A,False,True
926,32.8731762779111,-97.11236145100558,129.178,,0.0,A,True,True
927,29.568459568359533,-98.20852865911993,100.264,,0.0,A,False,True
928,30.053825445927494,-93.8600584915429,71.774,4,591.6,B,True,True
929,29.777076274139848,-95.4272767709071,113.526,,0.0,A,False,True
930,29.346775372900108,-98.87460876048686,19.882,H0851;H0852;H0853;H0854;UNIT1;UNIT2;UNIT3;UNIT4;1;2;BA1;PV1;CGT1,89.0,B,True,True
931,29.385779071862977,-94.95492330880968,125.294,,0.0,A,True,True
932,26.547903352380956,-99.11450304761905,1.05,,0.0,A,False,True
933,29.780151695704145,-96.1809494897273,26.77,,0.0,A,False,True
934,32.77600108161734,-96.61190668044154,127.914,GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;2,533.4,B,True,True
935,32.80353709468599,-97.50615334375544,126.27,,0.0,A,True,True
936,32.538083863606715,-96.78920221010262,125.71000000000001,,0.0,A,True,True
937,29.253037436317992,-97.9247020530544,11.950000000000001,,0.0,A,False,True
938,29.93136979982744,-98.5490842096635,4.636,,0.0,A,False,True
939,31.808100190854866,-98.38288070377735,2.012,,0.0,A,False,True
940,33.01217902001863,-96.52901045288202,126.682,,0.0,A,False,True
941,32.28020344827586,-98.19735175862068,61.712,BWIND;1,153.3,B,True,True
942,28.753482304347823,-95.86554678260869,1.84,,0.0,A,False,True
943,30.251577781185805,-95.32989185748116,70.096,,0.0,A,False,True
944,29.221130072262003,-98.64270561449219,30.168,,0.0,A,False,True
945,33.41697094029076,-96.260177028297,15.408,,0.0,A,False,True
946,33.37822447298617,-94.13878788850049,77.812,,0.0,A,False,True
947,31.067899996901144,-96.12787005515959,6.454,,0.0,A,False,True
948,29.366265996865803,-98.54601213464245,125.072,1;1;1;3,260.7,B,False,True
949,28.849693383157895,-96.4108252568421,0.9500000000000001,,0.0,A,False,True
950,28.48669528782288,-96.92630678720786,1.6260000000000001,,0.0,A,False,True
951,29.472134456662516,-95.02072078166971,125.388,DIKN;BCGT1,81.10000000000001,B,False,True
952,29.649588205287618,-98.40706467314541,99.402,,0.0,A,False,True
953,28.609909077052208,-96.61699489994963,35.742,,0.0,A,False,True
954,31.92552062274713,-102.33396740730628,131.832,GEN1;GEN2;GEN3;ODSA;NMF1;NMF10;NMF11;NMF12;NMF13;NMF14;NMF15;NMF2;NMF3;NMF4;NMF5;NMF6;NMF7;NMF8;NMF9;STG1,244.5,B,True,True
955,32.25335096767001,-96.71674659977704,1.794,TXEB1,134.7,B,False,True
956,26.00084507683048,-97.4656761196835,124.61200000000001,,0.0,A,False,True
957,32.714661922685536,-97.78633450361515,104.56,,0.0,A,False,True
958,33.50230672843211,-97.5282654643661,2.666,,0.0,A,False,True
959,29.050532692610577,-95.44456799645621,91.428,,0.0,A,False,True
960,26.29486725568055,-98.50314069242741,44.978,,0.0,A,False,True
961,32.55868278949134,-94.7249900148027,95.388,,0.0,A,False,True
962,32.28134618290586,-95.54717938607641,26.746000000000002,,0.0,A,False,True
963,33.037308154215985,-97.03826048108282,130.622,,0.0,A,False,True
964,33.49544068407751,-95.36328577085088,4.748,,0.0,A,False,True
965,33.510354046783625,-96.9013966140351,10.602,,0.0,A,False,True
966,33.96691283952254,-98.96285568355437,7.54,,0.0,A,False,True
967,29.797402469881806,-95.10145700958844,84.268,,0.0,A,False,True
968,27.89278688572884,-97.18653684557262,47.116,,0.0,A,False,True
969,31.984417018461535,-99.68719804615384,0.65,,0.0,A,False,True
970,33.00776715598886,-98.04978338625811,2.154,,0.0,A,False,True
971,29.251410817500002,-95.941969345,5.6000000000000005,,0.0,A,False,True
972,32.642225431614456,-96.75330139163053,124.5,,0.0,A,False,True
973,33.4831079566787,-99.62400564981951,3.878,,0.0,A,False,True
974,31.745961791524895,-97.08932214362306,19.398,,0.0,A,False,True
975,32.40252906618221,-99.80071019391596,115.318,H0701;H0702;H0703;GEN1;GEN2;GEN3;1,202.4,B,True,True
976,28.44265667942584,-96.55143207655503,7.106,,0.0,A,True,True
977,27.772131046802052,-97.44935181812488,105.38,,0.0,A,True,True
978,32.995485343524166,-97.13726417685201,121.22,,0.0,A,False,True
979,29.722480933991672,-98.47508411802698,80.202,,0.0,A,False,True
980,32.29446717236416,-94.16973626412378,5.558,,0.0,A,False,True
981,33.31134664361703,-94.31091951702128,9.4,,0.0,A,False,True
982,33.22212757990244,-94.81004504156097,10.25,,0.0,A,False,True
983,30.695393145554025,-97.76955336721029,132.322,,0.0,A,True,True
984,29.896424673138053,-98.23742154354736,40.898,,0.0,A,False,True
985,29.792743435775684,-94.85953020225132,48.86,,0.0,A,False,True
986,26.335598566979193,-97.99210129352846,43.730000000000004,,0.0,A,False,True
987,29.67467418382914,-97.78162316018306,5.244,,0.0,A,False,True
988,32.23105509774437,-95.34317932957393,113.316,,0.0,A,False,True
989,33.743143051681024,-96.92388438760767,21.594,,0.0,A,False,True
990,33.24582641151141,-97.30630032725708,27.868000000000002,,0.0,A,False,True
991,28.879889019417472,-97.68273151537217,4.944,,0.0,A,False,True
992,33.492528204719065,-96.4125852758445,11.782,,0.0,A,False,True
993,32.33713465159158,-95.31349797738005,136.782,,0.0,A,False,True
994,30.31168644475299,-97.62718918345833,120.278,GT1;GT2;GT3;GT4;GEN1;GEN2;GEN3;PFPKB;KBESS;CT1;C02;5A,419.4,B,False,True
995,33.54443093825258,-101.87481833608065,133.706,,0.0,A,False,True
996,32.23172451164958,-96.46874111929169,6.438,,0.0,A,False,True
997,33.08599796823529,-95.7813341082353,8.5,,0.0,A,True,True
998,29.3974718116057,-98.37845502850877,128.592,SAD10;SAD11;SAD12;SAD13;SAD14;SAD15;SAD16;SADC1;SADC2;SADC3;SADC4;SADC5;SADC6;SADC7;SADC8;SADC9;1;1;CPS1;1,471.7,B,True,True
999,30.420626901659496,-94.67821626429011,3.254,,0.0,A,False,True
1000,30.29112063957556,-97.91484306245432,104.044,,0.0,A,False,True
1001,27.723544141779843,-98.1337853167266,57.286,,0.0,A,False,True
1002,30.921203084587816,-97.37779320501791,11.16,,0.0,A,False,True
1003,28.585636387673958,-97.81070248442677,3.0180000000000002,,0.0,A,False,True
1004,28.239559862256456,-97.65662920842773,4.414,,0.0,A,False,True
1005,30.68016886450153,-96.41003877771861,90.156,7;TAM10;TAM11;TAM12;TAM13;TAM14;TAM15;TAM16;TAM17;TAM18;TAM19;TAM20;TAM21;TAM22;TAM23;TAM24;TAMU1;TAMU2;TAMU3;TAMU4;TAMU5;TAMU6;TAMU7;TAMU8;TAMU9;1,136.59999999999997,B,True,True
1006,26.488148897551888,-97.73714545316658,30.064,,0.0,A,False,True
1007,31.61813767182626,-106.25846157559954,119.26,,0.0,A,True,True
1008,28.898313257861634,-96.83550029845627,6.996,,0.0,A,False,True
1009,33.72533198844884,-95.74122272343234,6.0600000000000005,,0.0,A,False,True
1010,33.0351331171514,-95.41797497390596,7.3580000000000005,,0.0,A,False,True
1011,34.90590622105263,-102.14414743157894,0.19,,0.0,A,False,True
1012,29.343307544680073,-95.0773725501567,65.734,,0.0,A,False,True
1013,30.13320989441536,-95.2311690213787,128.352,,0.0,A,False,True
1014,33.46108755989584,-101.6486934921875,16.128,,0.0,A,False,True
1015,30.33705169161126,-95.41461547206112,113.104,,0.0,A,False,True
1016,30.395240291087212,-97.93512227183304,100.238,,0.0,A,False,True
1017,29.19035787458609,-98.44655007201987,38.656,,0.0,A,False,True
1018,28.78662616114268,-97.00019025129967,115.798,,0.0,A,False,True
1019,31.768593725894018,-106.37883542790824,101.676,,0.0,A,False,True
1020,31.5083048372093,-98.1172698372093,2.838,,0.0,A,False,True
1021,30.642625817869416,-94.14450109507446,3.492,,0.0,A,False,True
1022,31.891506657750853,-106.59172973594076,121.806,,0.0,A,False,True
1023,31.463657095544228,-94.89585103303038,9.022,,0.0,A,False,True
1024,30.26530744942701,-94.54432858794222,4.014,,0.0,A,False,True
1025,33.69528096250986,-95.2989254510655,10.136000000000001,,0.0,A,False,True
1026,31.894601565266736,-96.62092217253122,5.2860000000000005,,0.0,A,False,True
1027,32.04263190888031,-95.52151422826253,12.950000000000001,,0.0,A,False,True
1028,30.402611863115183,-96.49456557064738,11.338000000000001,,0.0,A,False,True
1029,32.136789966837306,-96.05252037947919,17.972,,0.0,A,False,True
1030,28.775083082674847,-96.23402179219248,16.958000000000002,,0.0,A,False,True
1031,33.67309921600567,-97.37308727939094,5.648,,0.0,A,False,True
1032,33.207091041751944,-94.11043096070405,9.772,,0.0,A,False,True
1033,30.583753908685967,-94.40990092427616,7.184,,0.0,A,False,True
1034,35.20848091829527,-101.90038583347972,109.296,,0.0,A,True,True
1035,32.06902739161457,-94.83151058756894,27.19,,0.0,A,False,True
1036,32.26436170989621,-95.77702889312506,19.462,,0.0,A,False,True
1037,28.938514556794566,-97.020520583114,57.752,,0.0,A,False,True
1038,26.620529033333334,-98.48167803333332,1.2,,0.0,A,False,True
1039,33.18303465546772,-94.56569349934124,6.072,,0.0,A,False,True
1040,27.715714656469096,-97.40365804209945,123.232,,0.0,A,True,True
1041,30.7637422621405,-97.42046218717586,8.484,,0.0,A,False,True
1042,29.85023017302142,-97.82387284323256,13.166,,0.0,A,False,True
1043,32.083366776992285,-96.53266688962081,62.24,TXBC1;GEN1;GEN2,127.80000000000001,B,False,True
1044,29.84763251953125,-94.668848375,3.072,,0.0,A,False,True
1045,32.41882858466378,-97.16416408297152,58.502,STK1,289.0,B,False,True
1046,33.77752407597536,-96.06619432032855,3.896,,0.0,A,False,True
1047,30.090753204810976,-95.99979223207117,66.764,,0.0,A,False,True
1048,32.85719923689052,-94.71504502069916,13.044,,0.0,A,False,True
1049,29.686482534317985,-95.2311402675934,128.912,,0.0,A,False,True
1050,36.16796263402693,-100.12834954834761,1.6340000000000001,,0.0,A,False,True
1051,31.532003679083093,-99.45951648424068,0.6980000000000001,,0.0,A,False,True
1052,33.17086698093043,-96.55416483452183,111.906,,0.0,A,False,True
1053,32.445769721378355,-95.26378580091432,40.686,,0.0,A,False,True
1054,34.18094453638814,-101.38514243396226,4.452,,0.0,A,False,True
1055,29.614433420138283,-95.09641844632246,127.558,,0.0,A,True,True
1056,32.34539063691073,-97.96059067602809,9.97,,0.0,A,False,True
1057,32.442953288574145,-97.7540199847021,109.296,,0.0,A,False,True
1058,34.04939231866953,-98.21774821888413,1.864,,0.0,A,False,True
1059,26.05955759941234,-97.81890647502448,2.0420000000000003,,0.0,A,False,True
1060,28.945877107744106,-96.22868035016835,0.594,,0.0,A,False,True
1061,32.714332399999996,-100.21295106153846,0.65,,0.0,A,False,True
1062,29.876196952662724,-97.05728299526628,3.38,,0.0,A,False,True
1063,29.887207854513406,-95.53856176976711,128.218,,0.0,A,False,True
1064,28.81748020835381,-96.56237489729729,4.07,,0.0,A,False,True
1065,34.04025235269419,-101.93688916270119,5.716,,0.0,A,False,True
1066,29.344217829814625,-97.76224035324407,7.768,,0.0,A,False,True
1067,29.906253196428572,-97.409888,6.944,,0.0,A,False,True
1068,29.12144320828865,-95.7313399629723,31.706,,0.0,A,False,True
1069,31.61065711907594,-100.5568378093032,63.892,,0.0,A,False,True
1070,28.81559091800275,-98.6294640316079,17.464,,0.0,A,False,True
1071,33.80522490163934,-96.74306229497951,19.52,,0.0,A,False,True
1072,33.64529288549103,-95.56803414379671,71.156,,0.0,A,False,True
1073,29.266175434871375,-95.69383869171091,4.898,,0.0,A,False,True
1074,34.85684540413852,-100.50938118074325,4.736,,0.0,A,False,True
1075,33.50443882240161,-95.75821562815338,3.964,,0.0,A,False,True
1076,31.28479613343799,-93.98741391732078,7.644,,0.0,A,False,True
1077,31.623767193612945,-97.152459125265,117.926,,0.0,A,True,True
1078,29.50559530290995,-98.44988370818236,126.394,,0.0,A,False,True
1079,30.128715036404394,-97.55739143752523,89.22,,0.0,A,True,True
1080,33.50089508347887,-96.69891690592618,17.178,,0.0,A,False,True
1081,28.89054937196262,-97.33911189158879,1.07,,0.0,A,False,True
1082,33.27679521079691,-95.446228874036,3.112,,0.0,A,False,True
1083,29.34109003593786,-98.64300617779983,104.792,,0.0,A,False,True
1084,33.60934268524441,-96.37300167138724,13.134,,0.0,A,False,True
1085,31.467278720156557,-106.1346161369863,14.308,,0.0,A,False,True
1086,31.488745205711105,-100.40433607967292,93.432,,0.0,A,False,True
1087,30.203288251592358,-93.80407644267515,45.216,,0.0,A,False,True
1088,32.65500715350842,-97.233045316197,125.27,,0.0,A,False,True
1089,30.172773803735492,-97.97355919694506,52.898,,0.0,A,False,True
1090,30.33322323012962,-98.4124801912448,8.178,,0.0,A,False,True
1091,32.882334017796154,-95.791719655222,22.252,,0.0,A,False,True
1092,32.93822640857565,-94.13528620847707,4.058,,0.0,A,False,True
1093,31.958583919551433,-96.93446483276449,4.102,,0.0,A,False,True
1094,30.773622851311956,-95.34443177551022,1.372,,0.0,A,False,True
1095,31.460704457595142,-97.12303712160217,125.08,1080;AB1;AB10;AB11;AB12;AB13;AB14;AB2;AB3;AB4;AB5;AB6;AB7;AB8;AB9;S01,1018.6,B,True,True
1096,33.29695783254345,-98.46301212796209,1.266,,0.0,A,False,True
1097,30.19191705035192,-95.5026312930157,129.29,,0.0,A,False,True
1098,31.512935983283477,-95.43801114006686,11.366,,0.0,A,False,True
1099,32.51397502767088,-94.86172724724614,98.226,,0.0,A,False,True
1100,27.392497332402233,-98.1903586944134,7.16,,0.0,A,False,True
1101,29.512482042398396,-96.11987360863021,7.972,,0.0,A,False,True
1102,26.463345120481925,-98.00059638363983,3.154,,0.0,A,True,True
1103,32.1764054003118,-97.3665648084185,11.546,,0.0,A,False,True
1104,34.90633604174229,-100.67856349183302,1.102,,0.0,A,False,True
1105,29.505351093655587,-96.61589253474321,2.648,,0.0,A,False,True
1106,31.856666179948586,-100.27127464524422,3.112,,0.0,A,False,True
1107,31.698892724411284,-96.92847362765212,8.578,,0.0,A,False,True
1108,30.179778075476637,-94.1642309461411,91.684,,0.0,A,False,True
1109,29.67611001056005,-98.63954685055695,103.598,,0.0,A,False,True
1110,29.557525055800294,-94.42123608663731,1.362,,0.0,A,False,True
1111,31.240967484809897,-97.23522437520465,21.988,,0.0,A,False,True
1112,30.74524824235224,-94.38369205776657,26.936,,0.0,A,False,True
1113,32.286610283450216,-94.51035827096773,14.26,,0.0,A,False,True
1114,33.39577645724654,-95.14921748083465,8.818,,0.0,A,False,True
1115,32.60066143995063,-95.67167629981961,21.066,,0.0,A,False,True
1116,29.482667292359444,-95.6800448834732,114.154,,0.0,A,False,True
1117,32.28639795338052,-97.12922545936051,16.388,,0.0,A,False,True
1118,30.49300755738163,-95.38187984161274,42.958,,0.0,A,False,True
1119,32.21766357246377,-98.75870801449275,4.692,,0.0,A,False,True
1120,32.46125435773711,-97.44783513617455,52.888,,0.0,A,False,True
1121,33.53982836633663,-94.80763327722772,6.2620000000000005,,0.0,A,False,True
1122,33.289770496098626,-96.97981510563737,86.636,,0.0,A,False,True
1123,29.308653783978045,-96.09449839244641,30.608,,0.0,A,False,True
1124,32.49761564582361,-96.644467206564,25.716,,0.0,A,False,True
1125,30.95310055831266,-99.0896408585608,0.806,,0.0,A,False,True
1126,33.408170909090906,-97.70338456363636,9.24,,0.0,A,False,True
1127,33.57487980084213,-96.16080616528407,31.824,,0.0,A,False,True
1128,30.600945081263063,-97.18940773392153,8.614,,0.0,A,False,True
1129,30.878074866724738,-97.60055252115481,32.144,,0.0,A,False,True
1130,29.974843880905787,-96.67244615767403,7.154,,0.0,A,False,True
1131,29.421477071482318,-96.50229760120392,2.658,,0.0,A,False,True
1132,27.91672079253796,-97.3639752909098,50.978,,0.0,A,False,True
1133,32.370678953443225,-96.81449214867106,113.324,,0.0,A,False,True
1134,28.612385,-97.98244890322582,0.248,,0.0,A,False,True
1135,33.271493503303255,-96.79402190211086,99.296,,0.0,A,False,True
1136,33.39028468696067,-97.19517503952324,41.95,,0.0,A,False,True
1137,30.061445669358456,-99.55408230551816,4.458,,0.0,A,False,True
1138,30.90437344801085,-97.19503356374322,8.848,,0.0,A,False,True
1139,28.57703820805369,-98.37544219463086,0.894,,0.0,A,False,True
1140,29.7490833245283,-96.38751897075473,4.24,,0.0,A,False,True
1141,32.07528449748407,-96.7711000979537,5.962,,0.0,A,False,True
1142,30.41383875295059,-97.03205373254652,9.998,,0.0,A,False,True
1143,35.61628749446495,-101.54844160516603,10.84,,0.0,A,False,True
1144,30.825569508946323,-95.14502034791252,15.09,,0.0,A,False,True
1145,26.158062994955504,-97.89645768749041,104.272,,0.0,A,False,True
1146,29.54597017189044,-97.94343641250722,107.266,,0.0,A,False,True
1147,33.93712004416213,-102.96105820508167,3.306,,0.0,A,False,True
1148,32.32171013932813,-99.91543732076687,58.94,,0.0,A,False,True
1149,33.067422709283456,-96.12686854179178,49.292,,0.0,A,False,True
1150,28.649718855886665,-96.87426072642893,4.094,,0.0,A,False,True
1151,30.365756404970067,-95.52070011760277,108.892,1,271.4,B,True,True
1152,33.39373691007371,-99.85600834791155,4.07,,0.0,A,False,True
1153,29.287238652950343,-94.82462198392798,105.276,,0.0,A,False,True
1154,30.04130205218398,-99.17595354405806,89.836,,0.0,A,True,True
1155,31.412450318943627,-94.37699692280344,3.938,,0.0,A,False,True
1156,27.854227713886523,-97.59727362070223,65.848,,0.0,A,False,True
1157,31.815957958976284,-96.40328101881822,5.314,,0.0,A,False,True
1158,31.289571020007845,-96.18486533071791,10.196,,0.0,A,True,True
1159,33.03424046277205,-96.8009863008782,136.18800000000002,,0.0,A,False,True
1160,30.571825119375575,-97.38832117152386,41.382,,0.0,A,False,True
1161,31.857104807780086,-95.88416832707469,19.28,,0.0,A,False,True
1162,32.93285395391705,-97.71955079004235,64.232,,0.0,A,True,True
1163,32.11553416888331,-96.22538962885822,7.97,,0.0,A,False,True
1164,34.25842460655737,-99.51162181581485,2.074,,0.0,A,False,True
1165,30.512815554196777,-94.96659773985547,21.588,,0.0,A,False,True
1166,29.951942581149126,-93.9732656598205,100.494,,0.0,A,True,True
1167,29.04094316103896,-96.06512297402598,2.31,,0.0,A,False,True
1168,33.63294297689856,-101.46156226394052,7.532,,0.0,A,False,True
1169,33.35263796380881,-96.53920240745319,74.438,,0.0,A,False,True
1170,33.27736242388644,-95.90933641915484,24.516000000000002,,0.0,A,False,True
1171,31.35853452040816,-99.45819840816326,0.588,,0.0,A,False,True
1172,33.51262688882982,-94.16462347823501,63.956,,0.0,A,True,True
1173,29.893813701457148,-97.64165670795886,52.294000000000004,,0.0,A,True,True
1174,31.714058519274374,-96.66429891950114,3.528,,0.0,A,False,True
1175,32.4125640972911,-100.6088316543304,5.242,,0.0,A,False,True
1176,29.216181741935486,-97.55600643514069,2.914,,0.0,A,False,True
1177,33.196261212614445,-99.91247591556461,1.966,,0.0,A,False,True
1178,33.132227839139816,-96.36646135126479,30.598,,0.0,A,False,True
1179,33.06706660703834,-97.65516078067081,26.654,,0.0,A,True,True
1180,32.7538187917253,-96.26915407980735,63.954,,0.0,A,False,True
1181,31.4704669284434,-97.39489118661244,29.012,,0.0,A,False,True
1182,33.368551284649776,-96.02811991249733,9.394,,0.0,A,False,True
1183,30.085301819635664,-94.72047838392291,37.768,,0.0,A,False,True
1184,29.845111413550114,-95.35624326860723,130.272,,0.0,A,False,True
1185,29.35944320580711,-98.15835888232284,46.908,,0.0,A,False,True
1186,29.811545024107662,-94.39785404950263,17.09,,0.0,A,False,True
1187,31.01652455450545,-97.83378356709433,107.714,,0.0,A,False,True
1188,29.351289949498696,-99.57070559413295,5.386,,0.0,A,False,True
1189,33.7581475456382,-96.56548972176309,65.34,,0.0,A,False,True
1190,32.46721264371258,-101.72608140119759,2.004,,0.0,A,True,True
1191,32.86013320415879,-99.58811820604915,1.058,,0.0,A,False,True
1192,31.315643931486335,-96.84527234032197,16.026,,0.0,A,True,True
1193,29.111882003350082,-98.19984798511497,52.536,,0.0,A,False,True
1194,31.859223947488296,-94.46585609452107,15.806000000000001,,0.0,A,False,True
1195,31.98113839378688,-94.28540731950712,11.524000000000001,,0.0,A,False,True
1196,32.93732527371695,-95.23795065071398,28.292,,0.0,A,False,True
1197,31.543900819906565,-102.85617483573269,20.978,,0.0,A,False,True
1198,33.96138089107087,-98.49889080209238,57.542,,0.0,A,False,True
1199,34.47101054026102,-102.91636606402363,8.122,,0.0,A,False,True
1200,26.316327667754436,-97.8130138094364,29.418,,0.0,A,False,True
1201,32.28897186213887,-96.0751443222596,43.406,,0.0,A,False,True
1202,32.80745059110754,-96.80631326926412,126.894,,0.0,A,True,True
1203,30.716461161600574,-97.97363066954689,38.886,,0.0,A,False,True
1204,29.591307083916085,-99.7142314965035,0.5720000000000001,,0.0,A,False,True
1205,29.65802632845753,-95.95651762263795,31.858,,0.0,A,False,True
1206,32.86898737938005,-97.90315914555255,29.68,,0.0,A,False,True
1207,31.341263779656078,-96.54420358845817,6.862,,0.0,A,False,True
1208,31.938285300000004,-98.90660882428571,4.2,,0.0,A,False,True
1209,33.202585824568686,-96.12180266970803,48.224000000000004,,0.0,A,False,True
1210,33.62709284403509,-101.85451541967461,136.582,,0.0,A,False,True
1211,31.813260100145033,-102.48851299415396,133.766,WSI1;WSI10;WSI11;WSI12;WSI13;WSI14;WSI15;WSI2;WSI3;WSI4;WSI5;WSI6;WSI7;WSI8;WSI9;STG2;CTG1,409.4,B,True,True
1212,32.94736815734055,-99.85499496570395,6.648000000000001,,0.0,A,False,True
1213,28.413280081081083,-99.73093172972973,2.22,,0.0,A,False,True
1214,29.945687184445244,-96.48198376774886,5.606,,0.0,A,False,True
1215,32.35742654351555,-94.88674088454941,69.952,,0.0,A,False,True
1216,33.05678661404703,-98.62400200967718,26.454,,0.0,A,False,True
1217,29.064344753038675,-96.46583879392266,10.86,,0.0,A,False,True
1218,32.55013193983166,-94.46404596276481,56.076,WGN1;ST-1,235.0,B,False,True
1219,30.065048009477163,-94.26713176726881,31.444,,0.0,A,False,True
1220,31.228154942096264,-97.05091671927681,8.186,,0.0,A,False,True
1221,29.541073166101217,-95.87126623317279,84.298,,0.0,A,False,True
1222,30.7057981230384,-98.44543006093491,23.96,,0.0,A,False,True
1223,30.996747979396833,-94.8041425531502,13.396,,0.0,A,False,True
1224,32.496028771213886,-95.43858408245887,61.752,,0.0,A,False,True
1225,31.813712782622634,-94.88211041647965,6.238,,0.0,A,False,True
1226,31.074197719777672,-97.24976283151922,34.544000000000004,STG-1,339.2,B,True,True
1227,32.2709084637793,-95.17695975562147,67.42,,0.0,A,False,True
1228,30.25008727257431,-97.16675087324734,10.698,,0.0,A,False,True
1229,36.391915086869695,-100.48029537294059,4.006,,0.0,A,False,True
1230,31.743570662682323,-99.02480351177148,66.092,,0.0,A,False,True
1231,32.217367649835474,-97.7761453814819,17.626,,0.0,A,False,True
1232,35.235788432078344,-101.77311228819862,136.62800000000001,,0.0,A,True,True
1233,30.471020300788886,-95.73409878167352,59.324,,0.0,A,False,True
1234,29.71784026148705,-97.21043276441104,9.576,,0.0,A,False,True
1235,32.66190565011039,-96.53687509460097,105.982,,0.0,A,False,True
1236,32.97902867916304,-102.5764108744551,6.882000000000001,,0.0,A,False,True
1237,32.17181893451327,-96.88625070426387,12.43,,0.0,A,False,True
1238,29.85348103197289,-95.86873757908502,108.592,,0.0,A,True,True
1239,26.104377483496002,-97.34398970245357,59.016,,0.0,A,True,True
1240,33.16785155212752,-95.22449768800618,15.558,,0.0,A,False,True
1241,31.67182204716636,-94.68322098980913,81.83800000000001,,0.0,A,False,True
1242,32.33593511688312,-99.34662118181818,6.93,,0.0,A,False,True
1243,33.59756520085587,-102.02254319897361,124.318,,0.0,A,False,True
1244,31.94470325749572,-95.25444774982694,54.898,,0.0,A,False,True
1245,33.02563663189844,-97.37553611829021,119.266,,0.0,A,False,True
1246,32.899210580716286,-96.37429703110661,134.248,,0.0,A,True,True
1247,31.27194652619009,-100.40021563480434,73.69200000000001,,0.0,A,False,True
1248,32.69488632228312,-94.6386038579067,14.962,,0.0,A,False,True
1249,34.48897790909091,-100.51186864772727,0.352,,0.0,A,False,True
1250,32.65818788725943,-97.56951973759811,93.01,,0.0,A,True,True
