a_id,b_id,a_name,b_name,a_lat,a_lon,b_lat,b_lon,voltage_tier,is_bridge,bridge_pop_cut,eb_unweighted,eb_popweighted,sced_binding
2459,2879,Tradinghouse Substation,,31.57488,-96.96386,31.59703,-96.96893,EDGES_HIGH,0,0,125716.88222316855,12655836198230.766,0
3392,2878,,,31.86444,-97.01577,31.59969,-96.97026,EDGES_HIGH,0,0,128360.20293948917,12655836198230.766,0
2878,2879,,,31.59969,-96.97026,31.59703,-96.96893,EDGES_HIGH,0,0,126745.33883692503,12655836198230.766,0
2511,2503,Tonkawa Substation,Scurry County South Substation,32.53108,-100.6842,32.59813,-100.86102,EDGES_HIGH,0,0,875572.3944675238,12606036412825.658,0
2708,2455,Grimes Substation,Tenaska Frontier Station,30.62408,-95.90912,30.59398,-95.9186,EDGES_HIGH,0,0,162381.8850431318,12504387410587.074,0
4598,2799,,Sargent Road Substation,32.73482,-96.7783,32.72784,-96.77416,EDGES_MID_LO,0,0,188515.72926888705,12444717758968.346,0
5203,119,,Crockett Substation,31.34244,-95.62966,31.37078,-95.47703,EDGES_MID_LO,0,0,188063.7162235218,12399787832810.148,0
4833,2638,,Tomball Substation,30.11788,-95.60172,30.09013,-95.60606,EDGES_HIGH,0,0,142416.86417776826,12232617535478.854,0
246,262,Booster Substation,Seadoc Substation,28.96283,-95.39172,28.9522,-95.43473,EDGES_MID_LO,0,0,169324.11400942891,12142087865731.791,0
723,2591,Talpa Atlantic Substation,Bluff Creek Substation,31.73941,-99.64228,32.1963,-100.02305,EDGES_HIGH,0,0,381224.82755773375,12097292717602.932,0
723,1862,Talpa Atlantic Substation,Brown Substation,31.73941,-99.64228,31.53799,-99.1959,EDGES_HIGH,0,0,380213.03888149775,12091544068750.648,0
123,119,Latexo Substation,Crockett Substation,31.36444,-95.42513,31.37078,-95.47703,EDGES_MID_LO,0,0,184954.26066796613,11970347896290.277,0
1125,4287,Fowlerton Substation,,28.37133,-98.80057,28.68787,-98.48193,EDGES_HIGH,0,0,240012.46258327368,11969286795789.498,0
2453,2454,Temple Switching Station,Temple Pecan Creek Substation,31.07924,-97.30788,31.12979,-97.26079,EDGES_HIGH,0,0,122607.4358348185,11893421417622.773,0
2504,5136,Morgan Creek Substation,,32.33425,-100.91598,32.19345,-101.38283,EDGES_HIGH,0,0,914904.7656435145,11856839520213.094,0
2398,2391,Lon Hill Substation,Nelson Sharpe Substation,27.84468,-97.61612,27.5605,-97.66888,EDGES_HIGH,0,0,260385.5930747877,11834746000687.492,0
2532,2534,Willow Creek Substation,Henderson Substation,33.05657,-97.91063,33.1029,-97.95302,EDGES_HIGH,0,0,235781.0526663882,11815665562292.19,0
5136,1460,,East Midland Substation,32.19345,-101.38283,32.04424,-101.99844,EDGES_HIGH,0,0,901208.7834654241,11693716632400.18,0
2562,1923,Singleton Substation,College Station Junction,30.66122,-95.97373,30.62919,-96.29255,EDGES_MID_LO,0,0,135606.16614286834,11647890735375.668,0
2097,2239,Stratt Substation,Angleton Substation,29.04995,-95.35466,29.22658,-95.42917,EDGES_MID_LO,0,0,138965.62743506968,11581333373461.88,0
5134,5135,,,32.18137,-98.13796,32.18112,-98.13894,EDGES_MID_LO,0,0,151696.70961920035,11447138848458.8,0
2060,262,Pledger Substation,Seadoc Substation,29.18844,-95.91163,28.9522,-95.43473,EDGES_MID_LO,0,0,149945.66445264732,11314950681186.398,0
2489,2522,Royse Substation,Farmersville Substation,32.96895,-96.35095,33.19086,-96.33773,EDGES_HIGH,0,0,346075.9596517196,11270785448975.549,0
2523,2540,Anna Substation,Valley Switching Station (345 kV),33.31793,-96.63889,33.62741,-96.37022,EDGES_HIGH,0,0,383214.22467575985,11256795348058.84,0
2534,2535,Henderson Substation,Jacksboro Substation,33.1029,-97.95302,33.27741,-98.10678,EDGES_HIGH,0,0,234756.17690516342,11160788728568.91,0
3616,3595,,,28.12668,-97.78111,28.57646,-97.95348,EDGES_HIGH,0,0,390879.39341735793,10982152279365.32,0
2401,3595,Pawnee Substation,,28.73974,-98.02428,28.57646,-97.95348,EDGES_HIGH,0,0,401892.3479628125,10982152279365.32,0
3616,3599,,,28.12668,-97.78111,28.00167,-97.71804,EDGES_HIGH,0,0,383826.47486825485,10982152279365.32,0
2398,3599,Lon Hill Substation,,27.84468,-97.61612,28.00167,-97.71804,EDGES_HIGH,0,0,380194.42342100915,10982152279365.32,0
3383,199,,Green Pastures Wind Substation,33.2551,-99.52082,33.64465,-99.42083,EDGES_HIGH,0,0,391412.94927766756,10969902928977.639,0
368,3383,California Creek Substation,,33.07208,-99.55699,33.2551,-99.52082,EDGES_HIGH,0,0,397095.6443158624,10969902928977.639,0
5300,2805,,Tri-Corner Substation,32.55056,-96.53337,32.55367,-96.53777,EDGES_HIGH,0,0,183870.389416633,10943405460128.041,0
3408,5300,,,32.1277,-96.10279,32.55056,-96.53337,EDGES_HIGH,0,0,185206.0126767063,10943405460128.041,0
2450,3319,Rogers Hill Substation,,31.74611,-97.17729,31.62407,-97.03328,EDGES_HIGH,0,0,79432.10403804938,10942853307755.33,0
2546,199,Oklaunion South Substation,Green Pastures Wind Substation,34.08232,-99.18083,33.64465,-99.42083,EDGES_HIGH,0,0,388810.4585550572,10799461473562.178,0
2459,3319,Tradinghouse Substation,,31.57488,-96.96386,31.62407,-97.03328,EDGES_HIGH,0,0,80108.64077011333,10759431384050.332,0
2521,5273,Valley South Substation,,33.61411,-96.37312,33.27554,-96.34446,EDGES_HIGH,0,0,299109.18031675706,10681092529936.598,0
5273,5274,,,33.27554,-96.34446,33.26931,-96.34394,EDGES_HIGH,0,0,299663.8478043845,10681092529936.598,0
2522,5274,Farmersville Substation,,33.19086,-96.33773,33.26931,-96.34394,EDGES_HIGH,0,0,300465.6370716706,10681092529936.598,0
2649,2647,Addicks Substation,Satsuma Substation,29.8223,-95.57257,29.88125,-95.57646,EDGES_HIGH,0,0,184980.25243003192,10637110129893.309,0
4434,5231,,,32.76449,-96.81864,32.75536,-96.80283,EDGES_HIGH,0,0,152971.4630669187,10596644764670.992,0
2818,4434,West Levee Substation,,32.77799,-96.82609,32.76449,-96.81864,EDGES_HIGH,0,0,149891.73423328655,10596644764670.992,0
4598,5231,,,32.73482,-96.7783,32.75536,-96.80283,EDGES_HIGH,0,0,160247.4796547209,10523744445064.209,0
4373,4110,,,31.65211,-95.70658,31.73868,-95.62676,EDGES_MID_LO,0,0,383992.9441209839,10513381082438.162,0
4377,2719,,Jewett Substation,31.59451,-95.76374,31.37077,-96.13328,EDGES_MID_LO,0,0,407617.8953790822,10513381082438.162,0
4377,4373,,,31.59451,-95.76374,31.65211,-95.70658,EDGES_MID_LO,0,0,390554.38769962767,10513381082438.162,0
152,2647,T. H. Wharton Substation,Satsuma Substation,29.93987,-95.532,29.88125,-95.57646,EDGES_HIGH,0,0,183644.15243003189,10448913570212.227,0
2450,2452,Rogers Hill Substation,Bosque Switching Station,31.74611,-97.17729,31.85795,-97.35888,EDGES_HIGH,0,0,78788.04668984203,10445249834731.379,0
2408,2717,Blessing Substation,South Texas Project Tap,28.88657,-96.19069,28.8759,-96.10722,EDGES_MID_LO,0,0,179666.5397531085,10390880373118.81,0
2524,4542,West Denton Substation,,33.17603,-97.2194,33.2197,-97.25985,EDGES_HIGH,0,0,236855.57317183877,10350770134367.715,0
5128,4559,,,33.11927,-98.61439,33.13469,-98.61117,EDGES_HIGH,0,0,390678.2016356153,10321364359130.197,0
2464,123,Crockett Substation,Latexo Substation,31.36439,-95.39546,31.36444,-95.42513,EDGES_MID_LO,0,0,162862.25524838592,10242342444709.945,0
2536,4559,Graham Substation,,33.1387,-98.60977,33.13469,-98.61117,EDGES_MID_LO,0,0,329755.20532788325,10034257662656.014,0
2792,2836,W. A. Parish Station (138 kV),W. A. Parish Station (345 kV),29.48303,-95.63039,29.4809,-95.62368,EDGES_MID_LO,0,0,127439.7303512931,9928278455516.512,0
216,1969,Ponderosa Substation,Conroe Bulk Substation,30.29933,-95.49294,30.28897,-95.45518,EDGES_MID_LO,0,0,117114.05679499457,9903044240621.19,0
5128,5131,,,33.11927,-98.61439,33.12283,-98.61156,EDGES_HIGH,0,0,344471.1945379833,9877308744947.162,0
2704,4440,King Substation,,29.91526,-95.21615,29.86078,-94.94065,EDGES_HIGH,0,0,219573.52922516133,9873458663152.479,0
4090,2948,,,29.65309,-95.41335,29.64843,-95.4507,EDGES_MID_LO,0,0,152989.52645974013,9820945641381.465,0
180,2014,Meadow Substation,Alvin Substation,29.46015,-95.25779,29.43342,-95.24959,EDGES_MID_LO,0,0,104647.85074250342,9682657711444.854,0
2738,4835,Peters Substation,,29.8482,-96.20063,29.88799,-96.27978,EDGES_MID_LO,0,0,110251.48678649878,9681026398373.352,0
2536,5131,Graham Substation,,33.1387,-98.60977,33.12283,-98.61156,EDGES_HIGH,0,0,333303.1614217631,9643187165009.889,0
2451,2452,Whitney Switching Station,Bosque Switching Station,31.86057,-97.36607,31.85795,-97.35888,EDGES_HIGH,0,0,75409.10053599595,9491818877723.297,0
1862,1863,Brown Substation,Goldthwaite Substation,31.53799,-99.1959,31.43103,-98.56649,EDGES_HIGH,0,0,264318.72218577,9447988850755.65,0
1460,1437,East Midland Substation,Tall City Substation,32.04424,-101.99844,32.07487,-102.09013,EDGES_MID_LO,0,0,776876.0000959891,9445607243107.52,0
2389,1125,Lobo Substation,Fowlerton Substation,27.57878,-99.27576,28.37133,-98.80057,EDGES_HIGH,0,0,198203.35147216014,9343795962586.428,0
2923,2716,,Hillje Substation,29.06838,-96.27007,29.03032,-96.23781,EDGES_HIGH,0,0,162527.18466154012,9331045028794.924,0
2640,2441,Austrop Substation,Lost Pines Station,30.25109,-97.48718,30.14789,-97.27295,EDGES_HIGH,0,0,96235.79522354068,9323655000992.104,0
2441,3819,Lost Pines Station,,30.14789,-97.27295,30.04343,-96.98308,EDGES_HIGH,0,0,94409.33808068356,9250379982050.418,0
3819,2743,,Fayette Plant #1 Substation,30.04343,-96.98308,29.91829,-96.75489,EDGES_HIGH,0,0,92913.47141401687,9250379982050.418,0
4592,4591,,,29.77391,-94.90284,29.75012,-94.9038,EDGES_HIGH,0,0,171397.43534737473,9243684293493.873,0
4592,4019,,,29.77391,-94.90284,29.85501,-94.9275,EDGES_HIGH,0,0,175219.43534737462,9243684293493.873,0
4440,4019,,,29.86078,-94.94065,29.85501,-94.9275,EDGES_HIGH,0,0,194617.76868070834,9243684293493.873,0
2785,4591,Cedar Bayou Plant Substation,,29.74808,-94.92548,29.75012,-94.9038,EDGES_MID_LO,0,0,163683.49725213659,9243684293493.873,0
5218,4507,,,32.81597,-96.90456,32.88747,-96.93396,EDGES_HIGH,0,0,137932.2976750393,9219902146709.064,0
2902,2087,,Freeway Park Substation,29.39505,-95.04076,29.40407,-94.99501,EDGES_MID_LO,0,0,96776.92217107557,9202564639487.861,0
2902,2014,,Alvin Substation,29.39505,-95.04076,29.43342,-95.24959,EDGES_MID_LO,0,0,100602.58883774203,9202564639487.861,0
2592,2591,Horse Hollow Kendall Tie,Bluff Creek Substation,32.19013,-100.01701,32.1963,-100.02305,EDGES_HIGH,0,0,207312.3758453554,9149286347594.422,0
2401,3825,Pawnee Substation,,28.73974,-98.02428,28.72058,-98.41045,EDGES_MID_LO,0,0,271120.0537049034,9088323215423.996,0
3825,2406,,San Miguel Switchyard,28.72058,-98.41045,28.70421,-98.47414,EDGES_HIGH,0,0,274418.19180014153,9088323215423.996,0
2787,5219,Forney Substation,,32.75792,-96.48718,32.83181,-96.55518,EDGES_HIGH,0,0,67334.7813890716,9035034798467.152,0
2809,5219,Lake Hubbard Station,,32.83722,-96.54779,32.83181,-96.55518,EDGES_MID_LO,0,0,63546.104693353525,9035034798467.152,0
2489,5293,Royse Substation,,32.96895,-96.35095,32.53942,-95.30418,EDGES_HIGH,0,0,266618.9939857781,9012888745805.299,0
418,2923,Red Bluff Substation,,28.88631,-96.52496,29.06838,-96.27007,EDGES_MID_LO,0,0,156182.66449771798,8997231838352.668,0
2795,2805,Watermill Substation,Tri-Corner Substation,32.55875,-96.72662,32.55367,-96.53777,EDGES_HIGH,0,0,190726.65115390706,8984122089571.924,0
704,2451,Walnut Springs Switching Station,Whitney Switching Station,32.06883,-97.74786,31.86057,-97.36607,EDGES_MID_LO,0,0,134439.3895350243,8944421438109.271,0
2737,2707,Fayetteville Substation,Willow Springs Substation,29.96263,-96.68771,29.95028,-96.61404,EDGES_MID_LO,0,0,107265.46259873606,8898627554029.807,0
2706,2707,New Bremen Substation,Willow Springs Substation,29.91971,-96.39927,29.95028,-96.61404,EDGES_MID_LO,0,0,106281.18638238272,8858145350403.205,0
2706,4835,New Bremen Substation,,29.91971,-96.39927,29.88799,-96.27978,EDGES_MID_LO,0,0,105654.00637420703,8844502166375.887,0
349,5135,Johnsville Substation,,32.12186,-97.94559,32.18112,-98.13894,EDGES_MID_LO,0,0,135685.2899013245,8811511155929.957,0
962,2455,Dobbin Substation,Tenaska Frontier Station,30.35076,-95.78147,30.59398,-95.9186,EDGES_MID_HI,0,0,120952.02890049595,8805802389188.496,0
2469,2470,Shamburger Substation,Martin Lake Substation,32.41997,-95.25396,32.25669,-94.57469,EDGES_HIGH,0,0,235857.91492515066,8779222935155.394,0
611,2391,Ricardo Substation,Nelson Sharpe Substation,27.414,-97.77655,27.5605,-97.66888,EDGES_HIGH,0,0,187630.54571429177,8770842712166.505,0
88,2689,Martinez Substation,Skyline Substation,29.45061,-98.32232,29.57981,-98.40853,EDGES_HIGH,0,0,279474.10787918273,8707103850221.174,0
2416,418,Lolita Substation,Red Bluff Substation,28.85319,-96.55725,28.88631,-96.52496,EDGES_MID_LO,0,0,153246.9246708782,8687624737287.395,0
2469,5293,Shamburger Substation,,32.41997,-95.25396,32.53942,-95.30418,EDGES_HIGH,0,0,245811.7281212558,8677733101221.609,0
4507,4509,,,32.88747,-96.93396,32.90785,-96.94331,EDGES_MID_LO,0,0,125856.73552242956,8671834307344.534,0
4510,1831,,North Lake Substation,32.92874,-96.97105,32.95132,-96.97599,EDGES_MID_LO,0,0,115820.61452749498,8671834307344.534,0
4509,4510,,,32.90785,-96.94331,32.92874,-96.97105,EDGES_MID_LO,0,0,124834.13209101018,8671834307344.534,0
2417,2154,Elm Creek Substation,Tri-County Substation,29.46735,-98.00018,29.60987,-98.27096,EDGES_HIGH,0,0,149005.06525306182,8659248829557.24,0
2792,4929,W. A. Parish Station (138 kV),,29.48303,-95.63039,29.24498,-95.68554,EDGES_MID_LO,0,0,111972.29906323478,8628991431496.168,0
611,2388,Ricardo Substation,Ajo Switching Station,27.414,-97.77655,27.09194,-97.77427,EDGES_HIGH,0,0,183564.54571429174,8513451776681.306,0
704,349,Walnut Springs Switching Station,Johnsville Substation,32.06883,-97.74786,32.12186,-97.94559,EDGES_MID_LO,0,0,134021.9375203722,8510018349525.0205,0
5331,3989,,,32.73244,-97.22297,32.79284,-97.22236,EDGES_MID_LO,0,0,186190.43502850458,8468627342749.771,0
4603,5331,,,32.7282,-97.21651,32.73244,-97.22297,EDGES_MID_LO,0,0,188969.53329690266,8468627342749.771,0
4929,5002,,,29.24498,-95.68554,29.18138,-95.6693,EDGES_MID_LO,0,0,106355.54167530104,8444388170466.252,0
2064,5002,West Columbia Substation,,29.15672,-95.65747,29.18138,-95.6693,EDGES_MID_LO,0,0,105410.53697860606,8444388170466.252,0
3323,4861,,,30.05446,-95.73028,30.02204,-95.81951,EDGES_MID_LO,0,0,86929.4985113264,8405245917638.124,0
3323,2638,,Tomball Substation,30.05446,-95.73028,30.09013,-95.60606,EDGES_MID_LO,0,0,88237.51260311737,8405245917638.124,0
2265,2266,Colton Substation,Pilot Knob Substation,30.13913,-97.679,30.16236,-97.68192,EDGES_MID_LO,0,0,129128.75110933598,8322461702572.281,0
4380,2471,,McCree Substation,32.91019,-96.63648,32.87251,-96.66293,EDGES_MID_LO,0,0,45633.352445435885,8203599954249.229,0
2787,4527,Forney Substation,,32.75792,-96.48718,32.77745,-96.47576,EDGES_MID_LO,0,0,261467.85091361115,8162921552208.382,0
4529,3115,,,32.85786,-96.42915,32.80427,-96.46413,EDGES_MID_LO,0,0,256307.76505502532,8162921552208.382,0
3115,4527,,,32.80427,-96.46413,32.77745,-96.47576,EDGES_MID_LO,0,0,258766.73027869043,8162921552208.382,0
4528,4529,,,32.90073,-96.3814,32.85786,-96.42915,EDGES_MID_LO,0,0,254012.6149828754,8162921552208.382,0
4528,2489,,Royse Substation,32.90073,-96.3814,32.96895,-96.35095,EDGES_HIGH,0,0,251162.9700015492,8158047284922.459,0
2809,4602,Lake Hubbard Station,,32.83722,-96.54779,32.85763,-96.65362,EDGES_MID_LO,0,0,53626.41811870998,8155040233119.891,0
739,1863,Goldthwaite Wind Substation,Goldthwaite Substation,31.41494,-98.51195,31.43103,-98.56649,EDGES_MID_LO,0,0,222107.83672068146,8109265163127.401,0
4832,4876,,,30.59037,-95.92426,30.59293,-95.92527,EDGES_HIGH,0,0,119929.82046171257,8068447076799.322,0
2562,4876,Singleton Substation,,30.66122,-95.97373,30.59293,-95.92527,EDGES_HIGH,0,0,127478.16072145273,8068447076799.322,0
4832,962,,Dobbin Substation,30.59037,-95.92426,30.35076,-95.78147,EDGES_HIGH,0,0,117058.53167827362,8068447076799.322,0
2401,1803,Pawnee Substation,J. K. Spruce Switchyard,28.73974,-98.02428,29.31216,-98.31978,EDGES_HIGH,0,0,253280.80036070084,8043521707304.47,0
3587,2459,,Tradinghouse Substation,31.54099,-96.94113,31.57488,-96.96386,EDGES_HIGH,0,0,89886.62943153897,8005670074406.412,0
3587,4877,,,31.54099,-96.94113,31.46645,-96.98671,EDGES_HIGH,0,0,86455.29609820558,8005670074406.412,0
5308,4877,,,31.47366,-96.983,31.46645,-96.98671,EDGES_HIGH,0,0,85201.12943153927,8005670074406.412,0
2459,5308,Tradinghouse Substation,,31.57488,-96.96386,31.47366,-96.983,EDGES_HIGH,0,0,86916.79609820584,8005670074406.412,0
176,2407,Butler Road Substation,Magnolia Substation,29.48898,-95.10952,29.48846,-95.13393,EDGES_MID_LO,0,0,97555.13383492548,7926617181326.225,0
739,747,Goldthwaite Wind Substation,Kempner Substation,31.41494,-98.51195,31.09131,-98.05401,EDGES_MID_LO,0,0,219497.67005401477,7904107559332.875,0
2704,2070,King Substation,Greens Bayou 345kV Substation,29.91526,-95.21615,29.8183,-95.21805,EDGES_HIGH,0,0,185074.42311957225,7812886936248.005,0
4413,4365,,,32.80569,-97.2232,32.83019,-97.26846,EDGES_MID_LO,0,0,143728.90881888106,7719558557749.463,0
4413,3989,,,32.80569,-97.2232,32.79284,-97.22236,EDGES_MID_LO,0,0,148451.8601866928,7695507896799.1875,0
1952,2266,Hi Cross Substation,Pilot Knob Substation,30.18633,-97.7692,30.16236,-97.68192,EDGES_MID_LO,0,0,110542.59430471572,7639958450059.16,0
5306,5307,,,32.79408,-96.83389,32.8088,-96.90125,EDGES_HIGH,0,0,96504.2817087033,7639600530511.773,0
160,2757,Hanna Substation,P. H. Robinson Switching Station,29.5977,-95.03135,29.48743,-94.98227,EDGES_MID_LO,0,0,79174.89088914036,7618312326891.543,0
5218,5307,,,32.81597,-96.90456,32.8088,-96.90125,EDGES_HIGH,0,0,93214.69704415312,7608680084578.448,0
2737,2435,Fayetteville Substation,Winchester Substation,29.96263,-96.68771,30.04413,-96.98684,EDGES_MID_LO,0,0,98495.90601135006,7585830352272.509,0
2419,3019,Marion Substation,,29.62073,-98.14887,29.65301,-98.0141,EDGES_HIGH,0,0,137228.53563413816,7583388727672.553,0
3168,2523,,Anna Substation,33.19743,-96.8101,33.31793,-96.63889,EDGES_HIGH,0,0,109161.80904853671,7554826126322.511,0
2411,246,Dow Substation,Booster Substation,28.986,-95.35811,28.96283,-95.39172,EDGES_HIGH,0,0,103495.57157461818,7530840936908.106,0
1697,3225,Sanger North Substation,,33.36959,-97.18633,33.48677,-97.18307,EDGES_MID_LO,0,0,45293.395691663936,7509079255482.715,0
504,2388,Armstrong Substation,Ajo Switching Station,26.92722,-97.78968,27.09194,-97.77427,EDGES_HIGH,0,0,147093.54571428313,7488812719523.231,0
2600,2559,Encino Park Substation,Hill Country Substation,29.61578,-98.46967,29.61929,-98.57225,EDGES_MID_LO,0,0,266149.7905762303,7486419128315.999,0
2589,2134,Talley Road Substation,Medina Lake Substation,29.52348,-98.80981,29.61254,-98.93316,EDGES_MID_LO,0,0,211180.9199881793,7484636275503.41,0
2097,2410,Stratt Substation,Cavern Substation,29.04995,-95.35466,29.03252,-95.33904,EDGES_MID_LO,0,0,92915.64369277797,7477950153877.747,0
2698,2134,Pipe Creek Substation,Medina Lake Substation,29.71546,-98.89899,29.61254,-98.93316,EDGES_MID_LO,0,0,212147.5676072269,7471401464250.594,0
2409,2411,Biport Substation,Dow Substation,28.98622,-95.33865,28.986,-95.35811,EDGES_MID_LO,0,0,94351.54698948112,7427342043459.126,0
2409,2410,Biport Substation,Cavern Substation,28.98622,-95.33865,29.03252,-95.33904,EDGES_MID_LO,0,0,93211.9770261113,7424976716814.867,0
2880,2586,,Kendall Substation,30.18907,-99.31942,29.9848,-98.88652,EDGES_HIGH,0,0,346586.0150986618,7396030861887.553,0
3019,4716,,,29.65301,-98.0141,29.77018,-97.95604,EDGES_HIGH,0,0,129106.44979531149,7351172132607.922,0
4716,2806,,Zorn Substation,29.77018,-97.95604,29.77339,-97.94985,EDGES_HIGH,0,0,130888.44979531149,7351172132607.922,0
5229,2798,,Parkdale Substation,32.7441,-96.73878,32.77561,-96.72417,EDGES_MID_LO,0,0,96054.41104198419,7336709157773.17,0
5229,2799,,Sargent Road Substation,32.7441,-96.73878,32.72784,-96.77416,EDGES_MID_LO,0,0,113253.54244562624,7311029465387.862,0
2435,2639,Winchester Substation,Sim Gideon Station,30.04413,-96.98684,30.14605,-97.26868,EDGES_MID_LO,0,0,108625.74553608803,7305532685796.967,0
2600,2689,Encino Park Substation,Skyline Substation,29.61578,-98.46967,29.57981,-98.40853,EDGES_HIGH,0,0,260387.19020993105,7295359628671.057,0
5234,2799,,Sargent Road Substation,32.74422,-96.73884,32.72784,-96.77416,EDGES_MID_LO,0,0,103109.53418549572,7295197258865.166,0
