ercot_substation,lat,lon,match_source,confidence,score,matched_name,load_zone,max_voltage_kv,eia_plant_code,osm_id,propagated_from
ASPHALT,29.188137,-100.024164,osm,high,92.6,Asphalt Mines Substation,LZ_SOUTH,138.0,,343343386,
ASPIRE,32.311556,-100.061589,propagated,low,0,,LZ_NORTH,345.0,,,BUFFALO
ASPM,29.72753,-100.79431,propagated,low,0,,LZ_WEST,138.0,,,ROCKSPRS
ASTRA,34.769544,-102.052422,eia860,high,100.0,Astra Wind Farm,LZ_WEST,345.0,60856,,
AT,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
ATBR,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
ATHNS,31.594864,-103.249847,propagated,low,0,,LZ_NORTH,138.0,,,LONESTR
ATHNW,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
ATKINS,33.1975,-97.1061,propagated,low,0,,LZ_NORTH,138.0,,,SPNCER
ATLAS,32.465874,-100.139167,propagated,low,0,,LZ_NORTH,69.0,,,MCELMU
ATNRN,29.234722,-100.209167,propagated,low,0,,LZ_NORTH,138.0,,,ANACACHO
ATSO,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
ATTWATER,32.913952,-96.661658,propagated,low,0,,LZ_HOUSTON,138.0,,,FAIRDALE
AU,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
AUDUBON,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
AUPOI,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
AURORA,33.051207,-97.548254,osm,high,100,Aurora Substation,LZ_NORTH,138.0,,374356580,
AURO_SLR,29.271,-98.456,propagated,low,0,,LZ_NORTH,345.0,,,BEXAR_ES
AUSTIN,30.293424,-97.784408,eia860,high,100.0,Austin,LZ_SOUTH,138.0,3594,,
AUSTPL,29.57981,-98.408528,propagated,low,0,,LZ_SOUTH,138.0,,,SKYLINE
AUSTRO,30.251086,-97.487178,osm,high,98.4,Austrop Substation,LZ_SOUTH,345.0,,127245722,
AV,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
AVANZADA,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,345.0,,,
AVENUEN,29.038272,-98.610052,propagated,low,0,,LZ_WEST,69.0,,,POTEETS
AVERRA,32.465874,-100.139167,propagated,low,0,,LZ_SOUTH,138.0,,,MCELMU
AVIATOR,31.79261,-100.69729,eia860,high,100.0,Aviator Wind,LZ_WEST,345.0,63209,,
AVIL_ESS,29.271,-98.456,propagated,low,0,,LZ_WEST,138.0,,,BEXAR_ES
AVONDALE,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
AYERS,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
AZ,29.271,-98.456,propagated,low,0,,LZ_HOUSTON,138.0,,,BEXAR_ES
AZALA,33.048156,-97.034996,propagated,low,0,,LZ_WEST,138.0,,,WEAST
AZLES,32.857896,-97.511964,osm,high,95.6,Azle Substation,LZ_NORTH,138.0,,171476959,
AZSP_SLR,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
AZTECA,26.322671,-98.162021,osm,high,100,Azteca Substation,LZ_SOUTH,138.0,,513155614,
AZURE,33.021601,-99.61463,eia860,medium,88.8,Azure Sky Solar,LZ_WEST,345.0,63905,,
B1,31.594864,-103.249847,propagated,low,0,,LZ_SOUTH,138.0,,,LONESTR
B2,26.208088,-98.057687,propagated,low,0,,LZ_SOUTH,138.0,,,SIOUX
B3,26.22939,-98.008742,propagated,low,0,,LZ_SOUTH,138.0,,,WESLACO
B4,29.271,-98.456,propagated,low,0,,LZ_SOUTH,138.0,,,BEXAR_ES
BA,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BAC,29.3525,-98.5761,propagated,low,0,,LZ_HOUSTON,138.0,,,LEON_CRK
BADER,29.370699,-98.942606,osm,high,100,Bader Substation,LZ_SOUTH,138.0,,340165280,
BAFFIN,27.184652,-97.59818,eia860,high,100.0,Baffin Wind,LZ_SOUTH,345.0,57927,,
BAGWL,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
BAHIA,32.465874,-100.139167,propagated,low,0,,LZ_WEST,69.0,,,MCELMU
BAIRD,32.409354,-99.386636,osm,medium,91.4,Baird City Substation,LZ_WEST,69.0,,518641232,
BAIRDWND,29.271,-98.456,propagated,low,0,,LZ_NORTH,345.0,,,BEXAR_ES
BAKESW,31.047224,-100.542055,propagated,low,0,,LZ_WEST,345.0,,,BIGHIL
BAKE_SLR,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,345.0,,,GATESVL2
BAKKE,32.295946,-102.54,eia860,high,100.0,Bakke,LZ_WEST,138.0,65535,,
BALCNRS,30.461167,-97.830056,osm,medium,87.8,Balcones Substation,LZ_SOUTH,138.0,,29402185,
BALCON,30.461167,-97.830056,osm,high,92.9,Balcones Substation,LZ_SOUTH,138.0,,29402185,
BALLINGE,31.74122,-99.944719,osm,high,100.0,Ballinger Substation,LZ_WEST,138.0,,119137383,
BALSW,33.520892,-101.973737,propagated,low,0,,LZ_NORTH,345.0,,,UPLND
BALYVILL,28.815532,-97.740807,propagated,low,0,,LZ_NORTH,69.0,,,CHOATE
BANDER,29.736453,-99.111609,osm,high,98.4,Bandera Substation,LZ_SOUTH,138.0,,320757401,
BANGS,31.733376,-99.127981,osm,high,100.0,Bangs Substation,LZ_NORTH,138.0,,507399293,
BANQUETE,27.796891,-97.791467,osm,high,100,Banquete Substation,LZ_SOUTH,69.0,,489675593,
BAR,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BARCLAY,31.857955,-97.358881,propagated,low,0,,LZ_NORTH,69.0,,,BOSQUESW
BARL,31.593316,-100.178079,propagated,low,0,,LZ_WEST,138.0,,,MILES
BARNHART,31.128052,-101.172278,osm,high,100,Barnhart Substation,LZ_WEST,69.0,,503821634,
BARNHCV,29.72753,-100.79431,propagated,low,0,,LZ_WEST,69.0,,,ROCKSPRS
BARNHRT,31.128052,-101.172278,osm,high,99.3,Barnhart Substation,LZ_WEST,69.0,,503821634,
BARNW,31.35612,-103.33454,propagated,low,0,,LZ_WEST,138.0,,,WORSHAM
BARROW,32.104125,-100.162375,propagated,low,0,,LZ_WEST,138.0,,,HOLSTEIN
BARRY,32.149086,-96.665948,osm,high,100,Barry Substation,LZ_NORTH,69.0,,386800581,
BARRYBC,32.149086,-96.665948,osm,medium,91.0,Barry Substation,LZ_NORTH,69.0,,386800581,
BARSW,29.183513,-99.834833,propagated,low,0,,LZ_WEST,138.0,,,W_LD_138
BARTLETT,32.916489,-96.631695,propagated,low,0,,LZ_NORTH,69.0,,,WALNUT1
BARTON,33.052226,-98.328415,eia860,medium,85.7,Barton Chapel Wind Farm,LZ_SOUTH,138.0,57156,,
BART_SLR,33.221074,-96.917938,propagated,low,0,,LZ_NORTH,138.0,,,NAVO
BASIL,31.451653,-100.424926,propagated,low,0,,LZ_SOUTH,138.0,,,RUSTHILL
BASIN,33.453414,-99.603054,propagated,low,0,,LZ_WEST,138.0,,,EASTMUND
BASTCI,30.003599,-97.667464,propagated,low,0,,LZ_SOUTH,138.0,,,MENDOZ
BASTEN,29.271,-98.456,propagated,low,0,,LZ_SOUTH,345.0,,,BEXAR_ES
BASTWE,26.208088,-98.057687,propagated,low,0,,LZ_SOUTH,138.0,,,SIOUX
BATCAVE,30.737745,-99.231778,eia860,high,94.5,Bat Cave,LZ_SOUTH,138.0,64312,,
BATES,26.220961,-98.396701,osm,high,100,Bates Substation,LZ_SOUTH,138.0,,512644976,
BATESVL,26.220961,-98.396701,osm,medium,91.0,Bates Substation,LZ_SOUTH,138.0,,512644976,
BATLE,26.220961,-98.396701,osm,medium,87.4,Bates Substation,LZ_SOUTH,138.0,,512644976,
BAYCTYS,28.978259,-95.903712,osm,medium,87.4,Bay City Substation,LZ_SOUTH,69.0,,515869180,
BAYLC,29.468402,-95.178762,propagated,low,0,,LZ_NORTH,138.0,,,SEMINOLE
BAYVIEW,29.367694,-94.901318,osm,high,100,Bayview Substation,LZ_HOUSTON,69.0,,584135264,
BAY_CITY,28.987746,-95.969333,osm,high,100,Bay City Substation,LZ_SOUTH,138.0,,337787970,
BBGRAV,26.45743,-98.737627,propagated,low,0,,LZ_SOUTH,69.0,,,DELSOL
BBMN2,30.343586,-97.716151,propagated,low,0,,LZ_NORTH,138.0,,,JUSTINLN
BBP,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BBREEZE,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,345.0,,,
BBSES,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,345.0,,,EULES
BBTWN,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,138.0,,,PEGAS
BBYSW,33.048156,-97.034996,propagated,low,0,,LZ_NORTH,138.0,,,WEAST
BC,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BCATOKA,27.827464,-97.524699,propagated,low,0,,LZ_WEST,138.0,,,KOCH_UP
BCATWIND,32.168778,-101.478409,propagated,low,0,,LZ_WEST,138.0,,,ELBOW
BCCANYON,27.827464,-97.524699,propagated,low,0,,LZ_WEST,138.0,,,KOCH_UP
BCCASTLE,27.827464,-97.524699,propagated,low,0,,LZ_WEST,138.0,,,KOCH_UP
BCESW,33.048156,-97.034996,propagated,low,0,,LZ_NORTH,345.0,,,WEAST
BCGENDIG,27.827464,-97.524699,propagated,low,0,,LZ_WEST,138.0,,,KOCH_UP
BCGENWRW,27.827464,-97.524699,propagated,low,0,,LZ_WEST,138.0,,,KOCH_UP
BCH,32.104125,-100.162375,propagated,low,0,,LZ_HOUSTON,138.0,,,HOLSTEIN
BCK,28.985999,-95.358109,propagated,low,0,,LZ_HOUSTON,345.0,,,DOW
BCKSW,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
BCLNCIUM,27.827464,-97.524699,propagated,low,0,,LZ_WEST,138.0,,,KOCH_UP
BCNV_ESS,30.479567,-97.781526,propagated,low,0,,LZ_HOUSTON,138.0,,,JOLLYVIL
BCPOI,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE
BCPSW,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,138.0,,,PEGAS
BCRSW,26.523359,-99.017108,propagated,low,0,,LZ_SOUTH,138.0,,,STARR
BCTRESTL,27.827464,-97.524699,propagated,low,0,,LZ_WEST,138.0,,,KOCH_UP
BCV,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BDFRD,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BDFWD,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BDGSW,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,345.0,,,PEGAS
BDPOD,31.740751,-102.213176,propagated,low,0,,LZ_WEST,138.0,,,PEGAS
BDPOI,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
BE,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
BEA,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BEALS,29.53742,-100.896089,propagated,low,0,,LZ_WEST,138.0,,,ROUGH
BEAST,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
BEBACK,29.796964,-97.955655,osm,high,100,Beback Substation,LZ_SOUTH,138.0,,232389287,
BED,33.144966,-97.108397,propagated,low,0,,LZ_NORTH,138.0,,,TEASLEY
BEECHER,26.167627,-98.097755,propagated,low,0,,LZ_WEST,138.0,,,ELGATO
BEECRE,30.293823,-97.789587,osm,medium,87.8,Bee Creek Substation,LZ_SOUTH,138.0,,223939600,
BEECREEK,30.293823,-97.789587,osm,high,99.9,Bee Creek Substation,LZ_SOUTH,138.0,,223939600,
BEEK,26.167627,-98.097755,propagated,low,0,,LZ_SOUTH,138.0,,,ELGATO
BEEVILLE,28.424928,-97.797853,osm,high,100,Beeville Substation,LZ_SOUTH,69.0,,489376741,
BEEVLES,28.424928,-97.797853,osm,medium,87.8,Beeville Substation,LZ_SOUTH,69.0,,489376741,
BELCNTY,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
BELD,30.759646,-103.068146,osm,medium,82.3,Belding Substation,LZ_WEST,69.0,,503264094,
BELKNAP,32.615217,-99.650697,osm,high,100,Belknap Substation,LZ_WEST,69.0,,1454801508,
BELLNO,29.67827,-97.105761,propagated,low,0,,LZ_SOUTH,138.0,,,FLATON
BELLS,29.183513,-99.834833,propagated,low,0,,LZ_NORTH,138.0,,,W_LD_138
BELLSO,29.696795,-96.571932,propagated,low,0,,LZ_SOUTH,138.0,,,GLIDDE
BELMT,33.060255,-96.699995,propagated,low,0,,LZ_NORTH,138.0,,,ALLNC
BELM_SLR,30.479567,-97.781526,propagated,low,0,,LZ_NORTH,345.0,,,JOLLYVIL
BELSN_RC,29.53742,-100.896089,propagated,low,0,,LZ_NORTH,138.0,,,ROUGH
BEN,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BENBOLT,27.687378,-98.068991,osm,high,99.2,Ben Bolt Substation,LZ_SOUTH,69.0,,490190288,
BENEDU,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
BENFICKL,31.402261,-100.438228,osm,medium,91.4,Ben Ficklin Substation,LZ_WEST,138.0,,192543746,
BENJAMIN,33.58452,-99.801023,osm,high,100,Benjamin Substation,LZ_WEST,138.0,,518902999,
BENTSEN,26.150897,-98.291056,osm,high,100,Bentsen Substation,LZ_SOUTH,138.0,,512936500,
BENWH_RC,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BEPRISS,29.50482,-96.45964,propagated,low,0,,LZ_SOUTH,69.0,,,PIONEERS
BER,29.234722,-100.209167,propagated,low,0,,LZ_HOUSTON,138.0,,,ANACACHO
BERCLAIR,28.493287,-97.598525,osm,high,100,Berclair Substation,LZ_SOUTH,69.0,,489376740,
BEREA,31.517,-100.6,propagated,low,0,,LZ_NORTH,138.0,,,RAMBLER
BERGHE,29.788732,-98.526389,osm,high,92.9,Bergheim Substation,LZ_SOUTH,138.0,,146626135,
BERGSTRO,30.219253,-97.672486,osm,high,100.0,Bergstrom Substation,LZ_SOUTH,138.0,,209060966,
BERNAR,29.754175,-96.399018,osm,high,92.9,Bernardo Substation,LZ_SOUTH,69.0,,520305111,
BERTRA,30.755008,-98.053722,osm,high,98.4,Bertram Substation,LZ_SOUTH,138.0,,230616343,
BESSEL,26.167627,-98.097755,propagated,low,0,,LZ_SOUTH,138.0,,,ELGATO
BET,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BETHEL,30.343586,-97.716151,propagated,low,0,,LZ_NORTH,69.0,,,JUSTINLN
BETOS,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,138.0,,,PEGAS
BEWLY,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
BEXAR_ES,29.271,-98.456,eia860,high,95.2,Bexar ESS,LZ_SOUTH,138.0,66400,,
BFM,35.254028,-101.185906,propagated,low,0,,LZ_HOUSTON,138.0,,,GRANDVW1
BFP,29.271,-98.456,propagated,low,0,,LZ_HOUSTON,138.0,,,BEXAR_ES
BG,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BGRSW,33.048156,-97.034996,propagated,low,0,,LZ_SOUTH,345.0,,,WEAST
BH,31.35612,-103.33454,propagated,low,0,,LZ_HOUSTON,69.0,,,WORSHAM
BHELI,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BHILL,31.740751,-102.213176,propagated,low,0,,LZ_WEST,69.0,,,PEGAS
BHPOD,33.520892,-101.973737,propagated,low,0,,LZ_WEST,138.0,,,UPLND
BHR,29.379407,-94.953306,propagated,low,0,,LZ_NORTH,69.0,,,INTRCITY
BI,28.985999,-95.358109,propagated,low,0,,LZ_HOUSTON,345.0,,,DOW
BIGFOTS,28.915523,-98.862761,osm,medium,87.4,Big Foot Substation,LZ_SOUTH,69.0,,452922033,
BIGHIL,31.047224,-100.542055,osm,high,92.7,Big Hill Substation,LZ_WEST,345.0,,339705805,
BIGLAKE,31.503698,-97.762643,propagated,low,0,,LZ_WEST,138.0,,,GATESVL2
BIGOAK,28.55884,-97.641876,osm,high,98.3,Big Oak Substation,LZ_SOUTH,69.0,,515061680,
BIGSAMWD,35.40238,-101.15404,propagated,low,0,,LZ_WEST,345.0,,,RAILHEAD
BIGSW,33.048156,-97.034996,propagated,low,0,,LZ_NORTH,345.0,,,WEAST
BIGTRE,28.651303,-96.914035,osm,medium,87.8,Big Three Substation,LZ_SOUTH,138.0,,515589365,
BIGWELS,28.544225,-99.569185,osm,high,94.2,Big Wells Substation,LZ_SOUTH,69.0,,452115695,
BIG_FOOT,29.059698,-98.950228,osm,high,100,Big Foot Substation,LZ_SOUTH,138.0,,340165281,
BIG_STAR,29.894053,-97.270537,eia860,medium,84.3,"Big Star Solar, LLC (Hybrid)",LZ_SOUTH,345.0,64202,,
BIG_WELL,28.565305,-99.535859,osm,high,100.0,Big Wells Substation,LZ_SOUTH,138.0,,20849578,
BIL,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BIRDHO,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
BIRSW,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,345.0,,,TRIANGLE
BIS,28.920653,-99.606307,propagated,low,0,,LZ_WEST,69.0,,,S_BATES
BISHOP,30.904602,-95.802798,osm,high,100.0,Bishop Substation,LZ_SOUTH,69.0,,439392184,
BITTCR,32.104125,-100.162375,propagated,low,0,,LZ_WEST,345.0,,,HOLSTEIN
BKBNT,32.865417,-97.099401,propagated,low,0,,LZ_WEST,69.0,,,EULES
BKE,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BKPOD,32.295946,-102.54,propagated,low,0,,LZ_WEST,138.0,,,BAKKE
BKSL_ESS,32.865417,-97.099401,propagated,low,0,,LZ_WEST,345.0,,,EULES
BKSTK,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE
BKWST,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BL,29.8,-95.3,lz_centroid,none,0,,LZ_HOUSTON,138.0,,,
BLACKCAT,28.974879,-95.994992,eia860,medium,90.5,Blackcat BESS,LZ_SOUTH,138.0,67558,,
BLACKJAK,32.104125,-100.162375,propagated,low,0,,LZ_SOUTH,345.0,,,HOLSTEIN
BLACKSPR,29.045645,-95.745296,propagated,low,0,,LZ_NORTH,138.0,,,HILCORP
BLAGG,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE
BLAIN,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE
BLAKE,33.060255,-96.699995,propagated,low,0,,LZ_WEST,138.0,,,ALLNC
BLANCO,30.082669,-98.412215,osm,high,100.0,Blanco Substation,LZ_SOUTH,138.0,,426850727,
BLANTON,35.40238,-101.15404,propagated,low,0,,LZ_NORTH,138.0,,,RAILHEAD
BLASW,30.464605,-97.757305,propagated,low,0,,LZ_NORTH,138.0,,,NORTHWES
BLBSW,32.712147,-100.861421,propagated,low,0,,LZ_WEST,138.0,,,SNTX1
BLCBAYU4,27.611107,-99.499906,propagated,low,0,,LZ_SOUTH,138.0,,,MILO
BLCKJACK,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BLDPD,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
BLDSW_RC,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BLESSING,28.886566,-96.190687,osm,high,100,Blessing Substation,LZ_SOUTH,345.0,,174401034,
BLEWET,29.200262,-100.038035,osm,high,98.4,Blewett Substation,LZ_SOUTH,138.0,,504707374,
BLFSW,33.048156,-97.034996,propagated,low,0,,LZ_NORTH,345.0,,,WEAST
BLHSW,31.740751,-102.213176,propagated,low,0,,LZ_SOUTH,345.0,,,PEGAS
BLISS,35.653889,-100.538611,propagated,low,0,,LZ_WEST,138.0,,,MIAM1
BLKFT,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BLKRV,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
BLKST,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BLKSW,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
BLMED,29.433245,-95.249367,propagated,low,0,,LZ_NORTH,138.0,,,ALVIN
BLMGR,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
BLMND,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
BLMSW,26.523359,-99.017108,propagated,low,0,,LZ_WEST,138.0,,,STARR
BLNGSCCR,28.985999,-95.358109,propagated,low,0,,LZ_WEST,138.0,,,DOW
BLNGSLEA,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
BLNGSLET,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
BLOCKH,30.548439,-97.838363,osm,medium,84.1,Blockhouse Substation,LZ_SOUTH,138.0,,29415736,
BLRDG_RC,33.520892,-101.973737,propagated,low,0,,LZ_NORTH,69.0,,,UPLND
BLSRA,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
BLSUMIT3,32.104125,-100.162375,propagated,low,0,,LZ_WEST,345.0,,,HOLSTEIN
BLSUMMIT,34.293881,-99.369403,osm,medium,90.1,Blue Summit Wind Substation,LZ_WEST,345.0,,454325983,
BLTLN,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BLTON,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
BLTSW,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
BLU,31.35612,-103.33454,propagated,low,0,,LZ_SOUTH,345.0,,,WORSHAM
BLUEACRE,32.311556,-100.061589,propagated,low,0,,LZ_WEST,138.0,,,BUFFALO
BLUEBO,30.12207,-97.434483,osm,medium,84.1,Bluebonnet Substation,LZ_SOUTH,138.0,,173298441,
BLUEJAY,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
BLUERDGE,28.574573,-96.833098,propagated,low,0,,LZ_NORTH,69.0,,,VISTRON
BLUFDAL,29.056392,-97.787721,propagated,low,0,,LZ_NORTH,138.0,,,MILTON
BLUFFS,31.435565,-100.507099,osm,high,100,Bluffs Substation,LZ_WEST,138.0,,148750387,
BLUFFSPG,33.520892,-101.973737,propagated,low,0,,LZ_SOUTH,138.0,,,UPLND
BLUFFT,30.826089,-98.481503,osm,high,92.9,Bluffton Substation,LZ_SOUTH,69.0,,504555567,
BLUF_CRK,32.627092,-101.054303,osm,medium,91.7,Bluff Creek Substation,LZ_WEST,345.0,,467959305,
BLUMEN,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
BLUMS,32.465874,-100.139167,propagated,low,0,,LZ_NORTH,138.0,,,MCELMU
BLVN_SLR,30.750029,-98.416657,propagated,low,0,,LZ_NORTH,345.0,,,CORONA
BLY,31.35612,-103.33454,propagated,low,0,,LZ_HOUSTON,345.0,,,WORSHAM
BL_BROWN,29.271,-98.456,propagated,low,0,,LZ_SOUTH,69.0,,,BEXAR_ES
BL_CS,33.150904,-101.679188,propagated,low,0,,LZ_HOUSTON,138.0,,,TAHOKA
BL_CSSWC,28.831921,-97.3677,propagated,low,0,,LZ_NORTH,138.0,,,WESSER
BL_MILIT,28.197778,-97.444953,propagated,low,0,,LZ_SOUTH,138.0,,,CRANELL
BM,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BMRTN,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
BMTWN,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
BNBOR,29.183513,-99.834833,propagated,low,0,,LZ_NORTH,69.0,,,W_LD_138
BNBRK,30.373687,-97.643073,propagated,low,0,,LZ_NORTH,138.0,,,DESSAU
BNBSW,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,345.0,,,EULES
BNDRA,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BNDRY,32.857896,-97.511964,propagated,low,0,,LZ_WEST,138.0,,,AZLES
BNDVS,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,345.0,,,GATESVL2
BNEST,29.183513,-99.834833,propagated,low,0,,LZ_SOUTH,138.0,,,W_LD_138
BNK,29.167065,-95.440647,propagated,low,0,,LZ_NORTH,138.0,,,ANGLETON
BNM,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BNMAG,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,69.0,,,EULES
BNMNW,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BNMSW,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
BNS,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BNT,29.8,-95.3,lz_centroid,none,0,,LZ_HOUSTON,69.0,,,
BNTDR,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BOARDCRK,29.271,-98.456,propagated,low,0,,LZ_NORTH,345.0,,,BEXAR_ES
BOATC,26.523359,-99.017108,propagated,low,0,,LZ_NORTH,138.0,,,STARR
BOBCAT,31.105018,-102.296605,osm,medium,91.4,Bobcat Hills Substation,LZ_WEST,69.0,,496524818,
BOBWHITE,33.453414,-99.603054,propagated,low,0,,LZ_WEST,138.0,,,EASTMUND
BOCO_ESS,28.197778,-97.444953,propagated,low,0,,LZ_WEST,138.0,,,CRANELL
BOERNE,29.804258,-98.725779,osm,high,100,Boerne Substation,LZ_SOUTH,138.0,,146741279,
BOG,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
BOH,29.8,-95.3,lz_centroid,none,0,,LZ_HOUSTON,138.0,,,
BOMSW,31.871315,-102.398409,propagated,low,0,,LZ_WEST,345.0,,,ODESA
BON,32.465874,-100.139167,propagated,low,0,,LZ_NORTH,138.0,,,MCELMU
BONBRAE,29.150279,-95.651179,propagated,low,0,,LZ_NORTH,138.0,,,CASTMO
BONDROAD,26.167627,-98.097755,propagated,low,0,,LZ_WEST,69.0,,,ELGATO
BONETSLR,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
BONEX,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,138.0,,,GATESVL2
BONHM,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
BONILLA,27.849866,-97.610818,propagated,low,0,,LZ_SOUTH,345.0,,,HEARN_RD
BONIVIEW,28.184523,-97.313614,osm,high,94.4,Bonnieview Substation,LZ_SOUTH,69.0,,514767400,
BONLK_RC,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
BONNIES,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,69.0,,,
BOOTLEG,30.994456,-102.291571,osm,high,100,Bootleg Substation,LZ_WEST,345.0,,496524852,
BOR,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
BORDAS,27.321051,-98.998194,osm,high,100,Bordas Substation,LZ_SOUTH,345.0,,451971720,
